"fips","year","chr_obesity_prev","chr_mammography","chr_diabetes_monitoring"
"35045",2012,0.3,0.55,0.55
"35045",2013,0.32,0.54,0.54
"35045",2014,NA,0.53,0.56
"35047",2004,0.18,NA,NA
"35047",2005,0.18,NA,NA
"35047",2006,0.18,NA,NA
"35047",2007,0.19,NA,NA
"35047",2008,0.2,0.49,0.82
"35047",2009,0.23,0.49,0.84
"35047",2010,0.22,0.48,0.82
"35047",2011,0.22,0.51,0.82
"35047",2012,0.22,0.45,0.77
"35047",2013,0.23,0.45,0.83
"35047",2014,NA,0.49,0.79
"35049",2004,0.13,NA,NA
"35049",2005,0.12,NA,NA
"35049",2006,0.13,0.6,0.74
"35049",2007,0.13,0.6,0.74
"35049",2008,0.13,0.67,0.75
"35049",2009,0.14,0.67,0.77
"35049",2010,0.14,0.67,0.75
"35049",2011,0.14,0.62,0.82
"35049",2012,0.14,0.63,0.79
"35049",2013,0.14,0.63,0.8
"35049",2014,NA,0.62,0.84
"35051",2004,0.22,NA,NA
"35051",2005,0.24,NA,NA
"35051",2006,0.23,NA,NA
"35051",2007,0.21,NA,NA
"35051",2008,0.23,0.41,0.74
"35051",2009,0.25,0.4,0.8
"35051",2010,0.23,0.45,0.78
"35051",2011,0.21,0.36,0.83
"35051",2012,0.21,0.32,0.75
"35051",2013,0.21,0.39,0.75
"35051",2014,NA,0.45,0.78
"35053",2004,0.21,NA,NA
"35053",2005,0.2,NA,NA
"35053",2006,0.2,NA,NA
"35053",2007,0.21,NA,NA
"35053",2008,0.25,0.44,0.74
"35053",2009,0.27,0.48,0.79
"35053",2010,0.27,0.47,0.78
"35053",2011,0.27,0.43,0.75
"35053",2012,0.26,0.54,0.78
"35053",2013,0.26,0.58,0.85
"35053",2014,NA,0.56,0.85
"35055",2004,0.14,NA,NA
"35055",2005,0.15,NA,NA
"35055",2006,0.14,NA,NA
"35055",2007,0.16,NA,NA
"35055",2008,0.16,0.58,0.57
"35055",2009,0.19,0.6,0.79
"35055",2010,0.18,0.6,0.74
"35055",2011,0.18,0.56,0.77
"35055",2012,0.17,0.55,0.74
"35055",2013,0.17,0.53,0.71
"35055",2014,NA,0.56,0.72
"35057",2004,0.22,NA,NA
"35057",2005,0.22,NA,NA
"35057",2006,0.21,NA,NA
"35057",2007,0.21,NA,NA
"35057",2008,0.23,0.56,0.79
"35057",2009,0.25,0.53,0.86
"35057",2010,0.26,0.55,0.81
"35057",2011,0.26,0.44,0.81
"35057",2012,0.26,0.51,0.88
"35057",2013,0.26,0.44,0.8
"35057",2014,NA,0.46,0.84
"35059",2004,0.19,NA,NA
"35059",2005,0.18,NA,NA
"35059",2006,0.19,NA,NA
"35059",2007,0.2,NA,NA
"35059",2008,0.22,0.51,0.58
"35059",2009,0.24,0.51,0.6
"35059",2010,0.26,0.55,0.78
"35059",2011,0.28,0.56,0.8
"35059",2012,0.28,0.5,0.47
"35059",2013,0.27,0.51,0.67
"35059",2014,NA,0.47,0.81
"35061",2004,0.2,NA,NA
"35061",2005,0.22,NA,NA
"35061",2006,0.24,NA,NA
"35061",2007,0.26,NA,NA
"35061",2008,0.27,0.62,0.84
"35061",2009,0.28,0.6,0.84
"35061",2010,0.28,0.55,0.84
"35061",2011,0.29,0.52,0.75
"35061",2012,0.27,0.56,0.84
"35061",2013,0.27,0.55,0.78
"35061",2014,NA,0.58,0.75
"36000",2004,0.21,NA,NA
"36000",2005,0.22,NA,NA
"36000",2006,0.23,0.61,0.82
"36000",2007,0.24,0.61,0.82
"36000",2008,0.25,0.65,0.83
"36000",2009,0.25,0.66,0.85
"36000",2010,0.25,0.66,0.85
"36000",2011,0.25,0.63,0.85
"36000",2012,0.25,0.63,0.86
"36000",2013,0.25,0.62,0.86
"36000",2014,NA,0.62,0.86
"36001",2004,0.21,NA,NA
"36001",2005,0.22,NA,NA
"36001",2006,0.24,0.69,0.88
"36001",2007,0.26,0.69,0.88
"36001",2008,0.26,0.68,0.85
"36001",2009,0.24,0.69,0.86
"36001",2010,0.26,0.7,0.87
"36001",2011,0.26,0.66,0.86
"36001",2012,0.27,0.64,0.87
"36001",2013,0.25,0.64,0.87
"36001",2014,NA,0.63,0.87
"36003",2004,0.23,NA,NA
"36003",2005,0.25,NA,NA
"36003",2006,0.25,NA,0.84
"36003",2007,0.26,NA,0.84
"36003",2008,0.26,0.67,0.8
"36003",2009,0.29,0.66,0.86
"36003",2010,0.3,0.71,0.87
"36003",2011,0.31,0.66,0.85
"36003",2012,0.3,0.61,0.84
"36003",2013,0.3,0.56,0.85
"36003",2014,NA,0.61,0.86
"36005",2004,0.22,NA,NA
"36005",2005,0.23,NA,NA
"36005",2006,0.25,0.54,0.74
"36005",2007,0.25,0.54,0.74
"36005",2008,0.28,0.58,0.77
"36005",2009,0.28,0.6,0.78
"36005",2010,0.28,0.61,0.78
"36005",2011,0.28,0.58,0.78
"36005",2012,0.29,0.61,0.78
"36005",2013,0.3,0.61,0.7
"36005",2014,NA,0.59,0.77
"36007",2004,0.26,NA,NA
"36007",2005,0.27,NA,NA
"36007",2006,0.27,0.71,0.87
"36007",2007,0.27,0.71,0.87
"36007",2008,0.28,0.7,0.86
"36007",2009,0.3,0.71,0.87
"36007",2010,0.29,0.67,0.87
"36007",2011,0.27,0.64,0.87
"36007",2012,0.25,0.64,0.85
"36007",2013,0.27,0.65,0.87
"36007",2014,NA,0.66,0.87
"36009",2004,0.23,NA,NA
"36009",2005,0.26,NA,NA
"36009",2006,0.26,0.63,0.73
