"fips","in_mig","out_mig","net_mig","year"
"48019",1300,1611,-311,2010
"48021",4418,4996,-578,2010
"48023",190,613,-423,2010
"48025",5458,4108,1350,2010
"48027",39914,30555,9359,2010
"48029",97633,76062,21571,2010
"48031",540,625,-85,2010
"48033",39,20,19,2010
"48035",1707,1887,-180,2010
"48037",7852,7873,-21,2010
"48039",25449,17777,7672,2010
"48041",26909,16002,10907,2010
"48043",1450,896,554,2010
"48045",44,324,-280,2010
"48047",429,581,-152,2010
"48049",2522,2244,278,2010
"48051",1039,1538,-499,2010
"48053",3135,3240,-105,2010
"48055",4502,2699,1803,2010
"48057",1436,1133,303,2010
"48059",1090,981,109,2010
"48061",12349,15391,-3042,2010
"48063",769,888,-119,2010
"48065",570,802,-232,2010
"48067",1445,2291,-846,2010
"48069",398,797,-399,2010
"48071",2403,2184,219,2010
"48073",2240,2912,-672,2010
"48075",999,714,285,2010
"48077",871,680,191,2010
"48079",292,582,-290,2010
"48081",430,481,-51,2010
"48083",277,554,-277,2010
"48085",71925,45112,26813,2010
"48087",202,362,-160,2010
"48089",1283,1455,-172,2010
"48091",10598,7144,3454,2010
"48093",816,847,-31,2010
"48095",872,215,657,2010
"48097",3499,3252,247,2010
"48099",14086,11070,3016,2010
"48101",159,232,-73,2010
"48103",216,486,-270,2010
"48105",87,252,-165,2010
"48107",513,707,-194,2010
"48109",250,258,-8,2010
"48111",666,720,-54,2010
"48113",142354,152864,-10510,2010
"48115",1488,1085,403,2010
"48117",947,939,8,2010
"48119",151,484,-333,2010
"48121",70901,43932,26969,2010
"48123",1549,1353,196,2010
"48125",487,164,323,2010
"48127",347,561,-214,2010
"48129",483,257,226,2010
"48131",1099,934,165,2010
"48133",1593,2315,-722,2010
"48135",8485,6872,1613,2010
"48137",94,158,-64,2010
"48139",11725,7502,4223,2010
"48141",34942,35280,-338,2010
"48143",3666,3180,486,2010
"48145",1667,1669,-2,2010
"48147",3403,2611,792,2010
"48149",1232,966,266,2010
"48151",298,320,-22,2010
"48153",300,371,-71,2010
"48155",50,104,-54,2010
"48157",42874,28190,14684,2010
"48159",1301,718,583,2010
"48161",1626,1673,-47,2010
"48163",1706,1212,494,2010
"48165",901,1071,-170,2010
"48167",22711,20647,2064,2010
"48169",747,202,545,2010
"48171",1454,1286,168,2010
"48173",56,23,33,2010
"48175",434,528,-94,2010
"48177",1147,1393,-246,2010
"48179",2044,1535,509,2010
"48181",7730,6874,856,2010
"48183",10066,8677,1389,2010
"48185",3056,2038,1018,2010
"48187",11746,7357,4389,2010
"48189",4092,2168,1924,2010
"48191",207,315,-108,2010
"48193",470,633,-163,2010
"48195",245,519,-274,2010
"48197",340,584,-244,2010
"48199",4108,4205,-97,2010
"48201",215924,177658,38266,2010
"48203",4547,4026,521,2010
"48205",895,433,462,2010
"48207",161,405,-244,2010
"48209",22482,12412,10070,2010
"48211",320,590,-270,2010
"48213",6812,5489,1323,2010
"48215",29132,21013,8119,2010
"48217",2599,3280,-681,2010
"48219",2386,1765,621,2010
"48221",4041,4159,-118,2010
"48223",2378,1830,548,2010
"48225",1523,2062,-539,2010
"48227",4003,1786,2217,2010
"48229",156,331,-175,2010
"48231",6080,6337,-257,2010
"48233",1976,1547,429,2010
"48235",152,105,47,2010
"48237",1241,804,437,2010
"48239",592,1121,-529,2010
"48241",2579,2506,73,2010
"48243",343,233,110,2010
"48245",15522,18164,-2642,2010
"48247",419,389,30,2010
"48249",2627,1967,660,2010
"48251",11960,10350,1610,2010
"48253",3367,1681,1686,2010
"48255",3616,807,2809,2010
"48257",10538,7874,2664,2010
"48259",3497,2484,1013,2010
"48263",112,192,-80,2010
"48265",4371,3152,1219,2010
"48267",565,136,429,2010
"48269",50,24,26,2010
"48271",261,300,-39,2010
"48273",3343,2222,1121,2010
"48275",200,384,-184,2010
"48277",2874,3134,-260,2010
"48279",785,1436,-651,2010
"48281",2350,1567,783,2010
"48283",889,634,255,2010
"48285",886,1304,-418,2010
"48287",1718,1245,473,2010
"48289",1093,1318,-225,2010
"48291",9575,6195,3380,2010
"48293",2764,1573,1191,2010
"48295",406,313,93,2010
"48297",1216,752,464,2010
"48299",1033,1184,-151,2010
"48301",4,8,-4,2010
"48303",22173,18036,4137,2010
"48305",364,761,-397,2010
"48307",537,470,67,2010
"48309",18036,14146,3890,2010
"48311",178,29,149,2010
"48313",1118,1100,18,2010
"48315",533,720,-187,2010
"48317",274,517,-243,2010
"48319",180,348,-168,2010
"48321",2284,2389,-105,2010
"48323",2525,2470,55,2010
"48325",2883,2866,17,2010
"48327",127,120,7,2010
"48329",9054,9877,-823,2010
"48331",1128,1885,-757,2010
"48333",269,461,-192,2010
"48335",2098,1077,1021,2010
"48337",1237,1411,-174,2010
"48339",41896,23788,18108,2010
"48341",1918,1685,233,2010
"48343",1143,704,439,2010
"48345",66,26,40,2010
"48347",7285,4117,3168,2010
"48349",4360,2947,1413,2010
"48351",1096,1144,-48,2010
"48353",1148,1458,-310,2010
"48355",21097,20676,421,2010
"48357",1143,575,568,2010
"48359",106,132,-26,2010
"48361",4417,7096,-2679,2010
"48363",1866,2490,-624,2010
"48365",1350,1544,-194,2010
"48367",10496,8192,2304,2010
"48369",770,913,-143,2010
"48371",1375,1881,-506,2010
"48373",3248,3863,-615,2010
"48375",13362,12079,1283,2010
"48377",339,579,-240,2010
"48379",1093,1062,31,2010
"48381",10537,10690,-153,2010
"48383",191,401,-210,2010
"48385",161,607,-446,2010
"48387",787,801,-14,2010
"48389",856,569,287,2010
"48391",617,321,296,2010
"48393",54,30,24,2010
"48395",948,898,50,2010
"48397",9019,5617,3402,2010
"48399",394,1054,-660,2010
"48401",5463,3600,1863,2010
"48403",550,562,-12,2010
"48405",242,706,-464,2010
"48407",1795,1764,31,2010
"48409",6585,7895,-1310,2010
"48411",489,398,91,2010
"48413",402,331,71,2010
"48415",1879,1282,597,2010
"48417",214,263,-49,2010
"48419",1293,966,327,2010
"48421",371,160,211,2010
"48423",15296,12717,2579,2010
"48425",1033,541,492,2010
"48427",1724,2463,-739,2010
"48429",1353,1142,211,2010
"48431",64,126,-62,2010
"48433",136,88,48,2010
"48435",280,189,91,2010
"48437",1244,643,601,2010
"48439",114239,96895,17344,2010
"48441",13397,12127,1270,2010
"48443",89,22,67,2010
"48445",1323,858,465,2010
"48447",27,60,-33,2010
"48449",2122,1563,559,2010
"48451",10645,8323,2322,2010
"48453",90034,68796,21238,2010
"48455",1294,1491,-197,2010
"48457",1764,1419,345,2010
"48459",3166,2732,434,2010
"48461",551,463,88,2010
"48463",1779,1729,50,2010
"48465",2769,3205,-436,2010
"48467",3838,3659,179,2010
"48469",6002,4429,1573,2010
"48471",12899,7435,5464,2010
"48473",2992,2847,145,2010
"48475",938,1158,-220,2010
"48477",2844,1729,1115,2010
"48479",8655,5799,2856,2010
"48481",1650,1850,-200,2010
"48483",458,398,60,2010
"48485",14088,12117,1971,2010
"48487",1062,1308,-246,2010
"48489",1185,1113,72,2010
"48491",43604,27034,16570,2010
"48493",3026,1894,1132,2010
"48495",739,481,258,2010
"48497",5477,4457,1020,2010
"48499",4674,3395,1279,2010
"48501",160,446,-286,2010
"48503",1631,1019,612,2010
"48505",453,857,-404,2010
"48507",969,427,542,2010
"49001",576,645,-69,2010
"49003",2573,2390,183,2010
"49005",13208,7669,5539,2010
"49007",2131,1220,911,2010
"49009",179,47,132,2010
"49011",24795,20934,3861,2010
"49013",1078,1092,-14,2010
"49015",530,753,-223,2010
"49017",309,740,-431,2010
"49019",719,1046,-327,2010
"49021",5709,3673,2036,2010
"49023",593,724,-131,2010
"49025",735,678,57,2010
"49027",653,1104,-451,2010
"49029",380,640,-260,2010
"49031",104,37,67,2010
"49033",104,92,12,2010
"49035",59859,51857,8002,2010
"49037",1009,697,312,2010
"49039",3360,2198,1162,2010
"49041",1295,1454,-159,2010
"49043",2547,3072,-525,2010
"49045",4986,3723,1263,2010
"49047",2302,1948,354,2010
"49049",48221,30563,17658,2010
"49051",1597,1274,323,2010
"49053",12356,10689,1667,2010
"49055",211,424,-213,2010
"49057",15294,13783,1511,2010
"50001",2408,2448,-40,2010
"50003",2039,2207,-168,2010
"50005",1898,1498,400,2010
"50007",11336,10058,1278,2010
"50009",380,348,32,2010
"50011",2067,3060,-993,2010
"50013",539,525,14,2010
"50015",1601,1852,-251,2010
"50017",1554,2502,-948,2010
"50019",1104,1437,-333,2010
"50021",3685,3408,277,2010
"50023",3796,3203,593,2010
"50025",3134,3443,-309,2010
"50027",4552,3500,1052,2010
"51001",1625,2440,-815,2010
"51003",13892,12194,1698,2010
"51005",866,1565,-699,2010
"51007",601,754,-153,2010
"51009",2633,2147,486,2010
"51011",774,622,152,2010
"51013",29613,26926,2687,2010
"51015",3378,7299,-3921,2010
"51017",278,578,-300,2010
"51019",4542,3188,1354,2010
"51021",495,181,314,2010
"51023",1303,2044,-741,2010
"51025",1284,1342,-58,2010
"51027",628,1086,-458,2010
"51029",1772,1110,662,2010
"51031",3863,3238,625,2010
"51033",2231,2205,26,2010
"51035",1463,2136,-673,2010
"51036",243,464,-221,2010
"51037",357,825,-468,2010
"51041",22060,17094,4966,2010
"51043",1120,953,167,2010
"51045",305,82,223,2010
"51047",3702,2809,893,2010
"51049",744,767,-23,2010
"51051",861,326,535,2010
"51053",1659,1684,-25,2010
"51057",774,346,428,2010
"51059",87638,72979,14659,2010
"51061",4086,4327,-241,2010
"51063",513,1127,-614,2010
"51065",1515,1741,-226,2010
"51067",3103,2153,950,2010
"51069",6027,6267,-240,2010
"51071",961,1334,-373,2010
"51073",3109,1965,1144,2010
"51075",1328,1547,-219,2010
"51077",859,853,6,2010
"51079",881,1346,-465,2010
"51081",629,651,-22,2010
"51083",1653,1635,18,2010
"51085",6622,4947,1675,2010
"51087",24793,19764,5029,2010
"51089",3232,4165,-933,2010
"51091",123,126,-3,2010
"51093",2516,1875,641,2010
"51095",6904,4953,1951,2010
"51097",175,211,-36,2010
"51099",3428,1790,1638,2010
"51101",911,1274,-363,2010
"51103",218,561,-343,2010
"51105",1027,1446,-419,2010
"51107",25307,17787,7520,2010
"51109",1634,1685,-51,2010
"51111",875,833,42,2010
"51113",509,516,-7,2010
"51115",504,346,158,2010
"51117",1875,2133,-258,2010
"51119",478,739,-261,2010
"51121",15648,9329,6319,2010
"51125",1148,874,274,2010
"51127",1465,1377,88,2010
"51131",494,883,-389,2010
"51133",560,547,13,2010
"51135",733,1706,-973,2010
"51137",2867,2369,498,2010
"51139",918,1496,-578,2010
"51141",370,978,-608,2010
"51143",3285,4579,-1294,2010
"51145",4256,1562,2694,2010
"51147",2673,1810,863,2010
"51149",5505,4206,1299,2010
"51153",35450,34113,1337,2010
"51155",2502,2072,430,2010
"51157",288,523,-235,2010
"51159",699,531,168,2010
"51161",8963,6185,2778,2010
"51163",1039,2153,-1114,2010
"51165",4944,9958,-5014,2010
"51167",1392,1100,292,2010
"51169",982,1051,-69,2010
"51171",2671,2414,257,2010
"51173",2278,1353,925,2010
"51175",1229,1106,123,2010
"51177",9573,9767,-194,2010
"51179",15881,13472,2409,2010
"51181",293,446,-153,2010
"51183",754,398,356,2010
"51185",2221,2099,122,2010
"51187",2742,2555,187,2010
"51191",2941,4222,-1281,2010
"51193",900,869,31,2010
"51195",2151,2163,-12,2010
"51197",1362,1501,-139,2010
"51199",7725,6768,957,2010
"51510",22509,19022,3487,2010
"51515",495,1105,-610,2010
"51520",3106,787,2319,2010
"51530",972,168,804,2010
"51540",9545,5627,3918,2010
"51550",19443,20484,-1041,2010
"51570",1282,1618,-336,2010
"51580",953,481,472,2010
"51590",4202,2235,1967,2010
"51595",367,274,93,2010
"51600",2815,13173,-10358,2010
"51610",1565,1844,-279,2010
"51620",528,488,40,2010
"51630",4085,5312,-1227,2010
"51640",888,666,222,2010
"51650",15212,15292,-80,2010
"51660",14599,2723,11876,2010
"51670",1835,2009,-174,2010
"51678",1603,898,705,2010
"51680",10021,5474,4547,2010
"51683",5651,3728,1923,2010
"51685",1510,751,759,2010
"51690",2566,1549,1017,2010
"51700",26421,18204,8217,2010
"51710",30151,30635,-484,2010
"51720",464,726,-262,2010
"51730",1522,3449,-1927,2010
"51735",624,898,-274,2010
"51740",11717,9733,1984,2010
"51750",4612,1739,2873,2010
"51760",23660,23405,255,2010
"51770",7943,10395,-2452,2010
"51775",3192,2187,1005,2010
"51790",3759,945,2814,2010
"51800",6894,6503,391,2010
"51810",45866,42390,3476,2010
"51820",2266,870,1396,2010
"51830",3219,2938,281,2010
"51840",5359,2210,3149,2010
"53001",748,1166,-418,2010
"53003",1601,1691,-90,2010
"53005",13767,10307,3460,2010
"53007",4416,5392,-976,2010
"53009",4898,4851,47,2010
"53011",29314,22135,7179,2010
"53013",406,440,-34,2010
"53015",6930,5861,1069,2010
"53017",2919,2930,-11,2010
"53019",342,641,-299,2010
"53021",6460,4804,1656,2010
"53023",207,57,150,2010
"53025",5219,4144,1075,2010
"53027",5034,5047,-13,2010
"53029",8454,7119,1335,2010
"53031",2202,2121,81,2010
"53033",127805,106545,21260,2010
"53035",18842,17852,990,2010
"53037",4651,3993,658,2010
"53039",1470,1737,-267,2010
"53041",5192,3972,1220,2010
"53043",1038,740,298,2010
"53045",5163,4261,902,2010
"53047",1478,2937,-1459,2010
"53049",1501,1806,-305,2010
"53051",842,1141,-299,2010
"53053",64282,47502,16780,2010
"53055",1071,918,153,2010
"53057",8402,6175,2227,2010
"53059",589,1045,-456,2010
"53061",47581,36484,11097,2010
"53063",30499,23951,6548,2010
"53065",2483,2921,-438,2010
"53067",19738,14301,5437,2010
"53069",285,665,-380,2010
"53071",6685,4184,2501,2010
"53073",14116,10699,3417,2010
"53075",7886,5213,2673,2010
"53077",11559,9617,1942,2010
"54001",825,1089,-264,2010
"54003",6468,6181,287,2010
"54005",814,988,-174,2010
"54007",975,715,260,2010
"54009",737,1369,-632,2010
"54011",7236,5522,1714,2010
"54013",404,298,106,2010
"54015",508,186,322,2010
"54017",331,487,-156,2010
"54019",2420,2507,-87,2010
"54021",996,660,336,2010
"54023",645,643,2,2010
"54025",2175,1493,682,2010
"54027",862,1350,-488,2010
"54029",1890,1205,685,2010
"54031",346,641,-295,2010
"54033",3177,2736,441,2010
"54035",903,933,-30,2010
"54037",3959,3199,760,2010
"54039",9423,8573,850,2010
"54041",867,572,295,2010
"54043",1036,749,287,2010
"54045",1511,1418,93,2010
"54047",415,1698,-1283,2010
"54049",2806,2269,537,2010
"54051",1539,1406,133,2010
"54053",1167,1567,-400,2010
"54055",3063,3108,-45,2010
"54057",1779,1161,618,2010
"54059",954,1184,-230,2010
"54061",10621,5955,4666,2010
"54063",847,751,96,2010
"54065",838,1033,-195,2010
"54067",679,1195,-516,2010
"54069",2390,2644,-254,2010
"54071",463,615,-152,2010
"54073",397,610,-213,2010
"54075",523,146,377,2010
"54077",1646,1282,364,2010
"54079",2826,3284,-458,2010
"54081",5517,4369,1148,2010
"54083",1763,981,782,2010
"54085",291,581,-290,2010
"54087",1024,766,258,2010
"54089",745,568,177,2010
"54091",585,808,-223,2010
"54093",295,361,-66,2010
"54095",340,624,-284,2010
"54097",1259,941,318,2010
"54099",1864,1578,286,2010
"54101",123,506,-383,2010
"54103",485,664,-179,2010
"54105",355,365,-10,2010
"54107",4588,3979,609,2010
"54109",646,833,-187,2010
"55001",1453,1165,288,2010
"55003",702,892,-190,2010
"55005",2352,2863,-511,2010
"55007",892,1071,-179,2010
"55009",12717,12878,-161,2010
"55011",483,784,-301,2010
"55013",606,1070,-464,2010
"55015",2822,2778,44,2010
"55017",3771,2946,825,2010
"55019",1456,1845,-389,2010
"55021",3706,3952,-246,2010
"55023",1243,1283,-40,2010
"55025",33424,28463,4961,2010
"55027",8305,5649,2656,2010
"55029",1102,1159,-57,2010
"55031",3187,2146,1041,2010
"55033",4704,2929,1775,2010
"55035",8699,7112,1587,2010
"55037",191,355,-164,2010
"55039",5436,4710,726,2010
"55041",586,582,4,2010
"55043",4121,2639,1482,2010
"55045",1530,1539,-9,2010
"55047",1071,1400,-329,2010
"55049",1161,1621,-460,2010
"55051",316,535,-219,2010
"55053",1711,1331,380,2010
"55055",5204,4719,485,2010
"55057",1692,1706,-14,2010
"55059",9688,9530,158,2010
"55061",839,913,-74,2010
"55063",7871,6394,1477,2010
"55065",658,696,-38,2010
"55067",997,977,20,2010
"55069",1416,1496,-80,2010
"55071",2946,3365,-419,2010
"55073",6110,5820,290,2010
"55075",2334,1624,710,2010
"55077",1044,1498,-454,2010
"55078",242,418,-176,2010
"55079",39643,45727,-6084,2010
"55081",2288,2637,-349,2010
"55083",1734,1700,34,2010
"55085",2965,2010,955,2010
"55087",10181,10661,-480,2010
"55089",5661,6284,-623,2010
"55091",334,485,-151,2010
"55093",4073,3078,995,2010
"55095",1855,2124,-269,2010
"55097",5294,3810,1484,2010
"55099",624,626,-2,2010
"55101",9578,9832,-254,2010
"55103",1138,817,321,2010
"55105",6757,7171,-414,2010
"55107",1173,849,324,2010
"55109",5699,5664,35,2010
"55111",2977,3595,-618,2010
"55113",840,1291,-451,2010
"55115",2238,2742,-504,2010
"55117",4586,4644,-58,2010
"55119",669,1114,-445,2010
"55121",1003,1381,-378,2010
"55123",1464,1785,-321,2010
"55125",1370,1965,-595,2010
"55127",6983,6229,754,2010
"55129",754,1355,-601,2010
"55131",6403,6254,149,2010
"55133",21369,18743,2626,2010
"55135",2439,2867,-428,2010
"55137",1697,1857,-160,2010
"55139",12786,10744,2042,2010
"55141",3449,3622,-173,2010
"56001",5535,5292,243,2010
"56003",681,749,-68,2010
"56005",3121,2927,194,2010
"56007",1666,1575,91,2010
"56009",1267,740,527,2010
"56011",376,506,-130,2010
"56013",2196,2186,10,2010
"56015",1052,635,417,2010
"56017",382,396,-14,2010
"56019",731,434,297,2010
"56021",6590,7118,-528,2010
"56023",1154,1151,3,2010
"56025",5196,4605,591,2010
"56027",331,321,10,2010
"56029",2855,2084,771,2010
"56031",446,924,-478,2010
"56033",2037,2052,-15,2010
"56035",758,1003,-245,2010
"56037",3383,3340,43,2010
"56039",1465,2046,-581,2010
"56041",1605,1676,-71,2010
"56043",455,549,-94,2010
"56045",865,374,491,2010
"72001",240,288,-48,2010
"72003",903,901,2,2010
"72005",3416,1410,2006,2010
"72007",439,726,-287,2010
"72009",411,803,-392,2010
"72011",514,599,-85,2010
"72013",3492,2066,1426,2010
"72015",658,636,22,2010
"72017",1268,540,728,2010
"72019",850,427,423,2010
"72021",10949,6853,4096,2010
"72023",1601,911,690,2010
"72025",4306,3426,880,2010
"72027",853,870,-17,2010
"72029",2096,2348,-252,2010
"72031",7898,6039,1859,2010
"72033",839,1277,-438,2010
"72035",1366,1272,94,2010
"72037",857,571,286,2010
"72039",348,346,2,2010
"72041",2172,1246,926,2010
"72043",709,1001,-292,2010
"72045",66,637,-571,2010
"72047",283,702,-419,2010
"72049",62,208,-146,2010
"72051",665,1334,-669,2010
"72053",2650,1211,1439,2010
"72054",473,456,17,2010
"72055",489,487,2,2010
"72057",1560,1581,-21,2010
"72059",491,528,-37,2010
"72061",5392,3796,1596,2010
"72063",1358,927,431,2010
"72065",753,859,-106,2010
"72067",724,691,33,2010
"72069",2248,1740,508,2010
"72071",988,747,241,2010
"72073",479,171,308,2010
"72075",875,1019,-144,2010
"72077",858,1539,-681,2010
"72079",391,486,-95,2010
"72081",797,710,87,2010
"72083",524,94,430,2010
"72085",1949,638,1311,2010
"72087",1153,1326,-173,2010
"72089",1574,1117,457,2010
"72091",784,1072,-288,2010
"72093",217,130,87,2010
"72095",235,266,-31,2010
"72097",4110,2589,1521,2010
"72099",1638,786,852,2010
"72101",757,593,164,2010
"72103",1010,705,305,2010
"72105",273,456,-183,2010
"72107",712,416,296,2010
"72109",476,460,16,2010
"72111",475,331,144,2010
"72113",6791,2821,3970,2010
"72115",365,520,-155,2010
"72117",403,393,10,2010
"72119",3940,2216,1724,2010
"72121",440,481,-41,2010
"72123",901,910,-9,2010
"72125",1109,911,198,2010
"72127",20457,11128,9329,2010
"72129",1373,551,822,2010
"72131",1704,1321,383,2010
"72133",670,391,279,2010
"72135",2053,1377,676,2010
"72137",3471,2844,627,2010
"72139",5134,2691,2443,2010
"72141",617,958,-341,2010
"72143",1401,680,721,2010
"72145",600,1495,-895,2010
"72147",54,444,-390,2010
"72149",1077,161,916,2010
"72151",1279,1010,269,2010
"72153",1171,814,357,2010
"01001",5215,4675,540,2015
"01003",11471,9895,1576,2015
"01005",1729,1651,78,2015
"01007",1953,1909,44,2015
"01009",2703,3408,-705,2015
"01011",510,818,-308,2015
"01013",572,1188,-616,2015
"01015",8310,5609,2701,2015
"01017",1704,1803,-99,2015
"01019",976,910,66,2015
"01021",1646,2066,-420,2015
"01023",479,775,-296,2015
"01025",569,1381,-812,2015
"01027",517,552,-35,2015
"01029",720,649,71,2015
"01031",4929,4385,544,2015
"01033",3154,2709,445,2015
"01035",189,763,-574,2015
"01037",904,744,160,2015
"01039",1612,1311,301,2015
"01041",852,438,414,2015
"01043",3154,2806,348,2015
"01045",5874,4780,1094,2015
"01047",1472,1951,-479,2015
"01049",3823,3378,445,2015
"01051",6994,6650,344,2015
"01053",1182,1543,-361,2015
"01055",4801,4476,325,2015
"01057",689,694,-5,2015
"01059",2339,1670,669,2015
"01061",1255,1780,-525,2015
"01063",266,243,23,2015
"01065",349,850,-501,2015
"01067",934,1176,-242,2015
"01069",5264,6008,-744,2015
"01071",1597,1946,-349,2015
"01073",33672,31841,1831,2015
"01075",727,662,65,2015
"01077",5156,4874,282,2015
"01079",1598,1208,390,2015
"01081",17482,11408,6074,2015
"01083",4728,3932,796,2015
"01085",367,723,-356,2015
"01087",1641,2064,-423,2015
"01089",19729,17184,2545,2015
"01091",912,1008,-96,2015
"01093",1407,1709,-302,2015
"01095",4910,5501,-591,2015
"01097",12641,16156,-3515,2015
"01099",721,518,203,2015
"01101",17613,13985,3628,2015
"01103",5569,5738,-169,2015
