"fips","year","percent_transfers","income_per_capita","total_employees"
"01073",2016,0.11502836719109,49678,460415
"01075",2000,0.156587442466894,20362,7154
"01075",2001,0.156587442466894,20362,7154
"01075",2002,0.162162928606089,20547,6947
"01075",2003,0.172832577210296,21019,6499
"01075",2004,0.176631679271206,21437,6303
"01075",2005,0.181121628282435,22574,6225
"01075",2006,0.19137828292371,23219,6085
"01075",2007,0.207777756407967,24425,5928
"01075",2008,0.215720026006416,25359,5781
"01075",2009,0.242086560706828,25366,5336
"01075",2010,0.255253307353092,26910,5236
"01075",2011,0.236156263278031,28334,5505
"01075",2012,0.223661541189523,29296,5525
"01075",2013,0.216370395692676,29644,5517
"01075",2014,0.220563792692903,30147,5416
"01075",2015,0.222192715976182,31356,5481
"01075",2016,0.216811696112039,31809,5501
"01077",2000,0.106312532153165,23514,42520
"01077",2001,0.106312532153165,23514,42520
"01077",2002,0.114607652626134,23673,40456
"01077",2003,0.11689814707268,24430,40364
"01077",2004,0.11857589199547,25866,40867
"01077",2005,0.118861712116104,27187,42490
"01077",2006,0.123725813962014,28398,44158
"01077",2007,0.125170545772291,29758,45370
"01077",2008,0.139776165654637,29977,44449
"01077",2009,0.150414471416882,29667,43682
"01077",2010,0.160233979720095,31125,43230
"01077",2011,0.152544424098101,32034,44283
"01077",2012,0.145534886066408,32533,43807
"01077",2013,0.145281087026168,32666,43306
"01077",2014,0.145202812187577,34068,43987
"01077",2015,0.147617449082481,34939,43578
"01077",2016,0.150645073766633,35412,43814
"01079",2000,0.106929611266381,20840,11268
"01079",2001,0.106929611266381,20840,11268
"01079",2002,0.117233462476682,20486,10932
"01079",2003,0.116068917157583,21957,10921
"01079",2004,0.125880250245429,23656,10853
"01079",2005,0.132371325542137,24136,11142
"01079",2006,0.14247852162145,25059,11158
"01079",2007,0.142393204276423,26659,11437
"01079",2008,0.156289170999689,27552,11331
"01079",2009,0.170162703111021,27198,11027
"01079",2010,0.18320070454102,27608,10877
"01079",2011,0.180721091752208,28312,10979
"01079",2012,0.169747204486097,29415,11149
"01079",2013,0.163964449848349,31257,11106
"01079",2014,0.16227685679498,31921,10153
"01079",2015,0.173327764723688,31504,9875
"01079",2016,0.179507745476605,31102,9717
"01081",2000,0.0830992896084586,21400,54497
"01081",2001,0.0830992896084586,21400,54497
"01081",2002,0.0836020525795902,22113,56381
"01081",2003,0.0845734467641874,23284,57402
"01081",2004,0.0830930917339179,24936,61407
"01081",2005,0.0854326676907322,25703,63934
"01081",2006,0.0870850118250974,27016,67109
"01081",2007,0.0929964232763818,28261,69314
"01081",2008,0.105474930986575,29578,68626
"01081",2009,0.109954397782179,28594,66847
"01081",2010,0.123761074733493,29418,66719
"01081",2011,0.119893904951892,30741,69655
"01081",2012,0.109538309551897,31858,71770
"01081",2013,0.108376090879715,32001,73933
"01081",2014,0.109390101469184,33218,76545
"01081",2015,0.112371048240495,34198,78200
"01081",2016,0.110592255405768,35758,80742
"01083",2000,0.0899361779214626,23050,28984
"01083",2001,0.0899361779214626,23050,28984
"01083",2002,0.0961942092563882,23436,28436
"01083",2003,0.094226114339718,25320,29723
"01083",2004,0.0996587121392428,25961,30256
"01083",2005,0.101054356033942,27395,32090
"01083",2006,0.100502439916133,29115,33044
"01083",2007,0.104656674772716,30702,34305
"01083",2008,0.115517471418797,32705,33180
"01083",2009,0.124753000244411,32651,31577
"01083",2010,0.137302641760251,33716,31404
"01083",2011,0.132205762485961,35229,32696
"01083",2012,0.121914389571916,36183,33395
"01083",2013,0.122007450054999,36251,33870
"01083",2014,0.124858057948021,36823,34694
"01083",2015,0.126764207456225,38046,35579
"01083",2016,0.12543483193842,39080,35723
"01085",2000,0.153939169882237,19482,4922
"01085",2001,0.153939169882237,19482,4922
"01085",2002,0.176189769273442,19347,4433
"01085",2003,0.17439741186205,20645,4477
"01085",2004,0.174772714973754,23423,4580
"01085",2005,0.180329771255591,24329,4705
"01085",2006,0.188447132178457,25478,4978
"01085",2007,0.18576158147443,27902,4955
"01085",2008,0.210894233261848,28736,4902
"01085",2009,0.227027438756438,29718,4657
"01085",2010,0.235751775944197,31056,4360
"01085",2011,0.236550130681201,31420,4633
"01085",2012,0.216255701651667,33069,4334
"01085",2013,0.20128483053984,35491,4153
"01085",2014,0.20332724826808,36923,3909
"01085",2015,0.208784456164793,38855,4010
"01085",2016,0.216854947085503,37203,4180
"01087",2000,0.194380279262196,16973,8161
"01087",2001,0.194380279262196,16973,8161
"01087",2002,0.206099343744585,17390,8096
"01087",2003,0.207041045346118,18412,7885
"01087",2004,0.19991417925152,20135,8261
"01087",2005,0.200679719214794,20884,8744
"01087",2006,0.20916641793349,21856,9072
"01087",2007,0.217047966788376,22779,9146
"01087",2008,0.222173590289896,24014,9023
"01087",2009,0.229088781552817,25247,9335
"01087",2010,0.256191936370821,25536,8750
"01087",2011,0.254920873075412,26304,7759
"01087",2012,0.245913964376352,26985,7843
"01087",2013,0.236684577887093,28044,8018
"01087",2014,0.241216514306505,28968,7752
"01087",2015,0.234155506445159,29723,7589
"01087",2016,0.230536616420914,30638,7445
"01089",2000,0.0639718609385403,30203,197062
"01089",2001,0.0639718609385403,30203,197062
"01089",2002,0.0681334096517661,30716,197138
"01089",2003,0.0710705240838264,31859,200800
"01089",2004,0.0704709695245574,33724,207216
"01089",2005,0.0718493048651042,35537,212599
"01089",2006,0.0737270533165025,37379,219300
"01089",2007,0.0759811877164961,39347,228825
"01089",2008,0.0853299096704576,41065,233927
"01089",2009,0.0905931410528108,40411,231304
"01089",2010,0.0998557569205383,41831,231360
"01089",2011,0.0996100124377857,43444,233995
"01089",2012,0.0951696793456188,44163,234476
"01089",2013,0.0967761452882806,43947,237808
"01089",2014,0.098179989354681,45239,239938
"01089",2015,0.0992629491994618,46895,245073
"01089",2016,0.0989206860776525,48076,251335
"01091",2000,0.134248161540649,22171,10577
"01091",2001,0.134248161540649,22171,10577
"01091",2002,0.147952897292686,22686,10562
"01091",2003,0.152201146543163,23087,10581
"01091",2004,0.159920092524445,25331,10548
"01091",2005,0.160504019192852,26900,10345
"01091",2006,0.169688308488358,28274,10716
"01091",2007,0.179839072272439,28895,10604
"01091",2008,0.196288312317754,29598,10522
"01091",2009,0.207198547301554,29239,10056
"01091",2010,0.21678145512054,30704,9936
"01091",2011,0.208482786897693,31891,9855
"01091",2012,0.203147632063434,33028,9470
"01091",2013,0.202027175585946,33933,9585
"01091",2014,0.200823707079647,35239,9742
"01091",2015,0.202102571148955,36100,9663
"01091",2016,0.206339821340421,36766,9882
"01093",2000,0.149510658675708,19100,14284
"01093",2001,0.149510658675708,19100,14284
"01093",2002,0.15521722120019,19624,14610
"01093",2003,0.158489152762758,20187,14526
"01093",2004,0.161372851973011,22249,15010
"01093",2005,0.160650046331268,23747,15496
"01093",2006,0.172528064232502,23834,15498
"01093",2007,0.173221165308864,24881,15040
"01093",2008,0.188338705475498,25327,14644
"01093",2009,0.209331426296619,25164,13360
"01093",2010,0.21934444777546,25870,12911
"01093",2011,0.217431289838186,26182,13137
"01093",2012,0.199715212689257,27303,13177
"01093",2013,0.19148044758484,28118,13263
"01093",2014,0.192457672798952,29364,13155
"01093",2015,0.194127450969621,30223,13371
"01093",2016,0.198437021816115,30577,13548
"01095",2000,0.120145208741438,23483,47077
"01095",2001,0.120145208741438,23483,47077
"01095",2002,0.125754324658472,23465,47275
"01095",2003,0.127291599448992,24546,48023
"01095",2004,0.124377626766911,25789,49687
"01095",2005,0.130316744442719,26579,50941
"01095",2006,0.135892241088162,27022,51440
"01095",2007,0.142170299112704,28093,51598
"01095",2008,0.155418643510677,28795,51198
"01095",2009,0.170690453265836,28980,48088
"01095",2010,0.181773660500481,29797,47681
"01095",2011,0.178710827311373,29640,48572
"01095",2012,0.167837409179818,30984,48468
"01095",2013,0.168796502991979,31237,48833
"01095",2014,0.167263835762359,32437,48528
"01095",2015,0.167073312639362,33620,49892
"01095",2016,0.169911710630673,33776,50463
"01097",2000,0.124296045907238,23173,215385
"01097",2001,0.124296045907238,23173,215385
"01097",2002,0.125317956517978,23613,213117
"01097",2003,0.128628185217183,24212,211180
"01097",2004,0.131837473992516,25285,212787
"01097",2005,0.142397307757347,27230,218945
"01097",2006,0.129293773533928,29772,226409
"01097",2007,0.12975997750708,30595,233054
"01097",2008,0.147920472782324,31493,234073
"01097",2009,0.155645083350877,30565,225897
"01097",2010,0.170586621149967,31979,226900
"01097",2011,0.164560234004531,33675,233197
"01097",2012,0.159561121061542,33494,229435
"01097",2013,0.157666076889166,33911,228792
"01097",2014,0.162434214660317,34647,231064
"01097",2015,0.162027343649286,35924,233931
"01097",2016,0.162886229743443,36136,235988
"01099",2000,0.152244816926175,20465,12377
"01099",2001,0.152244816926175,20465,12377
"01099",2002,0.151430786580209,20081,12165
"01099",2003,0.153289707801194,21206,12037
"01099",2004,0.151826616410554,23217,12247
"01099",2005,0.15440050525365,23935,12442
"01099",2006,0.162936106430063,24564,12068
"01099",2007,0.17772061346297,25743,11709
"01099",2008,0.187814882657774,27304,11183
"01099",2009,0.214338982388495,26451,10110
"01099",2010,0.22631875679925,27365,9532
"01099",2011,0.220419611447406,27678,9598
"01099",2012,0.216624725410006,27692,9367
"01099",2013,0.208898065624181,28566,9286
"01099",2014,0.210049944351266,29416,9241
"01099",2015,0.207719902127483,31085,9147
"01099",2016,0.208583704947895,31352,9223
"01101",2000,0.0965609030206396,28360,166179
"01101",2001,0.0965609030206396,28360,166179
"01101",2002,0.102818745938256,29543,167360
"01101",2003,0.106471032440501,30811,168394
"01101",2004,0.103868175119029,32736,171080
"01101",2005,0.106892915424302,33927,175066
"01101",2006,0.109701529613955,35156,178074
"01101",2007,0.116691412183411,35646,182180
"01101",2008,0.132138234133871,35808,179996
"01101",2009,0.141656325771511,35147,173454
"01101",2010,0.157760597459628,35798,170981
"01101",2011,0.155915141782825,37451,171253
"01101",2012,0.148780803798605,37394,168950
"01101",2013,0.148027344353701,37899,169641
"01101",2014,0.149293679778144,39055,170524
"01101",2015,0.150326659637149,40550,170877
"01101",2016,0.147243537739009,41484,173152
"01103",2000,0.0972945190157763,25818,64578
"01103",2001,0.0972945190157763,25818,64578
"01103",2002,0.101823255403349,25946,62593
"01103",2003,0.104857737522466,26943,61632
"01103",2004,0.097683993856047,28408,63381
"01103",2005,0.101913452449127,29389,63805
"01103",2006,0.106786266863311,30623,64142
"01103",2007,0.112690486208134,31589,65659
"01103",2008,0.126301936948059,32347,65218
"01103",2009,0.141710790586102,31463,61417
"01103",2010,0.151537818000486,32460,60774
"01103",2011,0.14598112056714,33034,62450
"01103",2012,0.139422024517817,33860,62349
"01103",2013,0.140488313158784,34282,62671
"01103",2014,0.140164084918077,35670,63245
"01103",2015,0.14245876112794,36540,63205
"01103",2016,0.145022097420467,37207,63664
"01105",2000,0.238109055736912,17757,3835
"01105",2001,0.238109055736912,17757,3835
"01105",2002,0.261997612800031,17918,3874
"01105",2003,0.264420094157148,19397,3800
"01105",2004,0.27108190525276,20876,3871
"01105",2005,0.269639866506085,22664,3743
"01105",2006,0.270517746767359,23229,3860
"01105",2007,0.287295115739742,23653,3960
"01105",2008,0.302418104393734,24662,3973
"01105",2009,0.317407671640432,24651,3981
"01105",2010,0.317465468193962,26247,3913
"01105",2011,0.307392016565379,26932,3887
"01105",2012,0.298578645276938,27116,3609
"01105",2013,0.280176769899819,28345,3575
"01105",2014,0.29742406447203,26968,3566
"01105",2015,0.293512661095905,28576,3723
"01105",2016,0.304507024944245,28909,3717
"01107",2000,0.168350105617648,20571,6367
"01107",2001,0.168350105617648,20571,6367
"01107",2002,0.18102257449306,20813,6318
"01107",2003,0.180416925459047,22276,6092
"01107",2004,0.1776618726356,24008,6125
"01107",2005,0.172914142914829,26001,6251
"01107",2006,0.185733964465638,25463,6283
"01107",2007,0.184961099920537,27071,6262
"01107",2008,0.204479906328905,27910,6191
"01107",2009,0.220725493253203,28486,6023
"01107",2010,0.22817946263676,29254,5849
"01107",2011,0.237134897442709,29563,5800
"01107",2012,0.215370831902458,30457,6022
"01107",2013,0.208521621599616,31815,6103
"01107",2014,0.206940907227543,30549,6097
"01107",2015,0.213223907589896,30181,6094
"01107",2016,0.217660412159047,30531,6192
"01109",2000,0.151878347222556,22324,15534
"01109",2001,0.151878347222556,22324,15534
"01109",2002,0.160921905247661,23241,15880
"01109",2003,0.161483456849675,24284,16698
"01109",2004,0.161646026767304,26157,17724
"01109",2005,0.156286159495194,27383,17950
"01109",2006,0.159506168316741,27899,18175
"01109",2007,0.169329270335976,29127,19039
"01109",2008,0.183484187121685,29630,19304
"01109",2009,0.200295886422146,30039,18792
"01109",2010,0.217607228644419,31798,18776
"01109",2011,0.21919144589491,32368,18571
"01109",2012,0.204782251563241,31711,18523
"01109",2013,0.19553250337806,31003,18567
"01109",2014,0.186307957945742,33505,18763
"01109",2015,0.184706605382292,34618,18995
"01109",2016,0.180551025457297,35168,19112
"01111",2000,0.156208404639665,19664,8262
"01111",2001,0.156208404639665,19664,8262
"01111",2002,0.15950357095912,20320,8138
"01111",2003,0.164423038716437,21386,8190
"01111",2004,0.159159245372577,23196,8598
"01111",2005,0.157998744307248,23830,8544
"01111",2006,0.167474837515595,24616,8513
"01111",2007,0.17155992216147,26463,8474
"01111",2008,0.189383113298317,27630,8488
"01111",2009,0.213769377595502,27130,7871
"01111",2010,0.226086009042114,27611,7630
"01111",2011,0.227035845155276,26606,7573
"01111",2012,0.219607389632542,27632,7513
"01111",2013,0.215923229236502,28448,7595
"01111",2014,0.212526965707059,30074,7750
"01111",2015,0.213580919345823,30887,8028
"01111",2016,0.220168508672131,30630,8049
"01113",2000,0.134090736378144,21745,17570
"01113",2001,0.134090736378144,21745,17570
"01113",2002,0.141830493388739,22339,16267
"01113",2003,0.148038565215579,23469,16000
"01113",2004,0.148890366932884,23875,16798
"01113",2005,0.15594080726759,24512,17069
"01113",2006,0.160385347711791,25157,17403
"01113",2007,0.175214176380007,25544,17892
"01113",2008,0.193647411053625,25911,18109
"01113",2009,0.197958849311811,26445,18677
"01113",2010,0.211977930691472,28362,19013
"01113",2011,0.203329022286594,29641,20157
"01113",2012,0.194676562617158,29236,20054
"01113",2013,0.199972477117944,28883,20591
"01113",2014,0.210837188845229,29070,20532
"01113",2015,0.212066441400431,30330,20467
"01113",2016,0.216043331551498,30773,20749
"01115",2000,0.0901199380199054,22683,21138
"01115",2001,0.0901199380199054,22683,21138
"01115",2002,0.0932968387118125,22907,21423
"01115",2003,0.0996723863733556,23510,21957
"01115",2004,0.101941860865719,25557,22885
"01115",2005,0.106096233806982,27176,24218
"01115",2006,0.105329669481018,28132,25459
"01115",2007,0.109119351983831,29107,26726
"01115",2008,0.121564873848154,30459,26412
"01115",2009,0.133421900131291,29353,25056
"01115",2010,0.145887547124166,29591,24829
"01115",2011,0.145357219564355,30796,25734
"01115",2012,0.133629611569159,32242,26669
"01115",2013,0.13121006378292,32337,27047
"01115",2014,0.13282024533713,33822,27669
"01115",2015,0.134612482319812,34903,28320
"01115",2016,0.134284496338115,35638,29531
"01117",2000,0.0367149377719566,35001,71206
"01117",2001,0.0367149377719566,35001,71206
"01117",2002,0.0392320996335987,35076,73658
"01117",2003,0.0419081892987471,35143,75988
"01117",2004,0.0438685363201128,37788,81885
"01117",2005,0.0445706536987348,40813,94978
"01117",2006,0.0473101938102795,42613,99249
"01117",2007,0.0488199311568381,44925,107494
"01117",2008,0.0597608551730932,43936,108379
"01117",2009,0.0652239512694341,41031,104099
"01117",2010,0.0757186042924392,41705,103465
"01117",2011,0.0742012858792374,43857,105616
"01117",2012,0.0674377931783361,45929,108992
"01117",2013,0.0687405843208032,46033,112349
"01117",2014,0.0686992035227401,48071,114923
"01117",2015,0.0704885369398283,50115,121170
"01117",2016,0.0723407611386909,50640,122985
"01119",2000,0.217998150769809,17816,5727
"01119",2001,0.217998150769809,17816,5727
"01119",2002,0.22444395954975,18490,5674
"01119",2003,0.229723556179068,19401,5560
"01119",2004,0.222226439311863,20234,5572
"01119",2005,0.223362567643217,20840,5839
"01119",2006,0.257460939644122,22030,5720
"01119",2007,0.244108846800803,23351,5931
"01119",2008,0.256446546514267,24125,5684
"01119",2009,0.255720189787932,25207,5349
"01119",2010,0.278018250519966,26754,5377
"01119",2011,0.259704054356917,27120,5308
"01119",2012,0.249070534156719,28303,5243
"01119",2013,0.226117195229531,30679,5381
