"year","fips","labor_force","employed","unemployed","percent_unemployment"
NA,"NANA",NA,NA,NA,NA
"1990","18047",9792,8993,799,8.2
"1990","18049",9308,8848,460,4.9
"1990","18051",15891,14879,1012,6.4
"1990","18053",36566,33714,2852,7.8
"1990","18055",14075,12924,1151,8.2
"1990","18057",61006,59638,1368,2.2
"1990","18059",24329,23569,760,3.1
"1990","18061",15009,14211,798,5.3
"1990","18063",40469,39497,972,2.4
"1990","18065",23865,21679,2186,9.2
"1990","18067",40171,37284,2887,7.2
"1990","18069",18795,17828,967,5.1
"1990","18071",18819,17640,1179,6.3
"1990","18073",12055,11266,789,6.5
"1990","18075",10786,9905,881,8.2
"1990","18077",14903,13885,1018,6.8
"1990","18079",11645,10990,655,5.6
"1990","18081",48000,46554,1446,3
"1990","18083",18611,17234,1377,7.4
"1990","18085",34168,32874,1294,3.8
"1990","18087",14059,13189,870,6.2
"1990","18089",222677,208343,14334,6.4
"1990","18091",52201,49382,2819,5.4
"1990","18093",21649,19576,2073,9.6
"1990","18095",63886,60069,3817,6
"1990","18097",424053,408409,15644,3.7
"1990","18099",22436,21241,1195,5.3
"1990","18101",4945,4633,312,6.3
"1990","18103",15956,14959,997,6.2
"1990","18105",54722,52975,1747,3.2
"1990","18107",17404,16773,631,3.6
"1990","18109",29221,27995,1226,4.2
"1990","18111",6603,6304,299,4.5
"1990","18113",20114,18535,1579,7.9
"1990","18115",2629,2418,211,8
"1990","18117",8754,7767,987,11.3
"1990","18119",8156,7698,458,5.6
"1990","18121",7211,6769,442,6.1
"1990","18123",8570,7758,812,9.5
"1990","18125",5941,5540,401,6.7
"1990","18127",65856,63253,2603,4
"1990","18129",12925,12322,603,4.7
"1990","18131",5888,5525,363,6.2
"1990","18133",13866,13171,695,5
"1990","18135",13134,11803,1331,10.1
"1990","18137",11932,11235,697,5.8
"1990","18139",8814,8229,585,6.6
"1990","18141",125573,118247,7326,5.8
"1990","18143",9643,8820,823,8.5
"1990","18145",21404,20181,1223,5.7
"1990","18147",9820,9188,632,6.4
"1990","18149",10312,9557,755,7.3
"1990","18151",14814,13981,833,5.6
"1990","18153",8565,7958,607,7.1
"1990","18155",3598,3312,286,7.9
"1990","18157",65711,63919,1792,2.7
"1990","18159",8307,7831,476,5.7
"1990","18161",3490,3210,280,8
"1990","18163",84833,80187,4646,5.5
"1990","18165",7513,7024,489,6.5
"1990","18167",49138,46702,2436,5
"1990","18169",18210,17054,1156,6.3
"1990","18171",3781,3603,178,4.7
"1990","18173",23575,22492,1083,4.6
"1990","18175",11221,10456,765,6.8
"1990","18177",35859,32744,3115,8.7
"1990","18179",13680,13070,610,4.5
"1990","18181",12154,11433,721,5.9
"1990","18183",14761,13890,871,5.9
"1990","19001",4022,3920,102,2.5
"1990","19003",2436,2343,93,3.8
"1990","19005",7175,6767,408,5.7
"1990","19007",6358,5920,438,6.9
"1990","19009",3605,3484,121,3.4
"1990","19011",11433,10830,603,5.3
"1990","19013",62270,58623,3647,5.9
"1990","19015",12631,12083,548,4.3
"1990","19017",11426,10987,439,3.8
"1990","19019",9582,9044,538,5.6
"1990","19021",10016,9749,267,2.7
"1990","19023",7340,6995,345,4.7
"1990","19025",4968,4847,121,2.4
"1990","19027",10715,10261,454,4.2
"1990","19029",7545,7126,419,5.6
"1990","19031",9084,8827,257,2.8
"1990","19033",25248,23885,1363,5.4
"1990","19035",6721,6534,187,2.8
"1990","19037",7083,6645,438,6.2
"1990","19039",4227,4011,216,5.1
"1990","19041",8977,8766,211,2.4
"1990","19043",9212,8697,515,5.6
"1990","19045",25612,24088,1524,6
"1990","19047",8529,8032,497,5.8
"1990","19049",16149,15568,581,3.6
"1990","19051",3871,3726,145,3.7
"1990","19053",3800,3555,245,6.4
"1990","19055",8817,8405,412,4.7
"1990","19057",22095,20907,1188,5.4
"1990","19059",8051,7781,270,3.4
"1990","19061",46139,43329,2810,6.1
"1990","19063",5556,5236,320,5.8
"1990","19065",10282,9836,446,4.3
"1990","19067",8569,8100,469,5.5
"1990","19069",5738,5504,234,4.1
"1990","19071",3738,3605,133,3.6
"1990","19073",4889,4641,248,5.1
"1990","19075",5787,5636,151,2.6
"1990","19077",5451,5239,212,3.9
"1990","19079",8376,7969,407,4.9
"1990","19081",6240,5863,377,6
"1990","19083",9411,8958,453,4.8
"1990","19085",7116,6822,294,4.1
"1990","19087",10038,9679,359,3.6
"1990","19089",4607,4423,184,4
"1990","19091",4966,4805,161,3.2
"1990","19093",3886,3787,99,2.5
"1990","19095",8006,7799,207,2.6
"1990","19097",10024,9357,667,6.7
"1990","19099",17898,17247,651,3.6
"1990","19101",8513,8146,367,4.3
"1990","19103",57658,55809,1849,3.2
"1990","19105",9322,8862,460,4.9
"1990","19107",5331,5085,246,4.6
"1990","19109",8851,8451,400,4.5
"1990","19111",18932,17682,1250,6.6
"1990","19113",96912,91425,5487,5.7
"1990","19115",5917,5647,270,4.6
"1990","19117",4269,4006,263,6.2
"1990","19119",5660,5538,122,2.2
"1990","19121",6375,6092,283,4.4
"1990","19123",10556,10131,425,4
"1990","19125",15768,15170,598,3.8
"1990","19127",20029,19342,687,3.4
"1990","19129",6432,6200,232,3.6
"1990","19131",5158,4953,205,4
"1990","19133",4465,4303,162,3.6
"1990","19135",3741,3534,207,5.5
"1990","19137",6127,5843,284,4.6
"1990","19139",20887,19839,1048,5
"1990","19141",7323,7163,160,2.2
"1990","19143",3516,3411,105,3
"1990","19145",8145,7744,401,4.9
"1990","19147",4848,4663,185,3.8
"1990","19149",11834,11464,370,3.1
"1990","19151",4344,4249,95,2.2
"1990","19153",189893,183553,6340,3.3
"1990","19155",43659,41923,1736,4
"1990","19157",9994,9532,462,4.6
"1990","19159",2560,2456,104,4.1
"1990","19161",5872,5634,238,4.1
"1990","19163",78812,75375,3437,4.4
"1990","19165",6553,6281,272,4.2
"1990","19167",15285,14856,429,2.8
"1990","19169",41850,40276,1574,3.8
"1990","19171",8240,7870,370,4.5
"1990","19173",3102,2987,115,3.7
"1990","19175",6079,5772,307,5.1
"1990","19177",3618,3491,127,3.5
"1990","19179",16935,15909,1026,6.1
"1990","19181",20376,19809,567,2.8
"1990","19183",10408,10117,291,2.8
"1990","19185",3208,3115,93,2.9
"1990","19187",19515,18493,1022,5.2
"1990","19189",6432,5920,512,8
"1990","19191",11310,10664,646,5.7
"1990","19193",50262,48006,2256,4.5
"1990","19195",4046,3777,269,6.6
"1990","19197",7120,6865,255,3.6
"1990","20001",6845,6447,398,5.8
"1990","20003",3766,3548,218,5.8
"1990","20005",8151,7645,506,6.2
"1990","20007",2828,2767,61,2.2
"1990","20009",15044,14542,502,3.3
"1990","20011",6745,6375,370,5.5
"1990","20013",5059,4872,187,3.7
"1990","20015",26010,25137,873,3.4
"1990","20017",1398,1315,83,5.9
"1990","20019",1757,1685,72,4.1
"1990","20021",9694,8939,755,7.8
"1990","20023",1517,1503,14,0.9
"1990","20025",1252,1238,14,1.1
"1990","20027",4332,4181,151,3.5
"1990","20029",5416,5207,209,3.9
"1990","20031",3982,3774,208,5.2
"1990","20033",1075,1060,15,1.4
"1990","20035",17937,16811,1126,6.3
"1990","20037",16446,15397,1049,6.4
"1990","20039",1991,1946,45,2.3
"1990","20041",9385,9041,344,3.7
"1990","20043",3784,3521,263,7
"1990","20045",44657,42537,2120,4.7
"1990","20047",1844,1805,39,2.1
"1990","20049",1449,1395,54,3.7
"1990","20051",14138,13659,479,3.4
"1990","20053",2899,2824,75,2.6
"1990","20055",17635,17098,537,3
"1990","20057",14146,13731,415,2.9
"1990","20059",11167,10510,657,5.9
"1990","20061",10781,9959,822,7.6
"1990","20063",1481,1460,21,1.4
"1990","20065",1723,1685,38,2.2
"1990","20067",3658,3579,79,2.2
"1990","20069",2649,2594,55,2.1
"1990","20071",903,888,15,1.7
"1990","20073",3588,3418,170,4.7
"1990","20075",1259,1246,13,1
"1990","20077",3298,3221,77,2.3
"1990","20079",16142,15639,503,3.1
"1990","20081",2008,1959,49,2.4
"1990","20083",973,959,14,1.4
"1990","20085",5660,5326,334,5.9
"1990","20087",8148,7740,408,5
"1990","20089",2086,2042,44,2.1
"1990","20091",210902,204707,6195,2.9
"1990","20093",2032,1980,52,2.6
"1990","20095",3922,3790,132,3.4
"1990","20097",1734,1707,27,1.6
"1990","20099",11574,10765,809,7
"1990","20101",1127,1109,18,1.6
"1990","20103",25512,24240,1272,5
"1990","20105",1806,1735,71,3.9
"1990","20107",3359,3078,281,8.4
"1990","20109",1567,1540,27,1.7
"1990","20111",18310,17409,901,4.9
"1990","20113",14399,13982,417,2.9
"1990","20115",6348,6171,177,2.8
"1990","20117",5343,5240,103,1.9
"1990","20119",2196,2159,37,1.7
"1990","20121",12149,11555,594,4.9
"1990","20123",3487,3381,106,3
"1990","20125",18082,16997,1085,6
"1990","20127",2933,2832,101,3.4
"1990","20129",1625,1595,30,1.8
"1990","20131",5096,5018,78,1.5
"1990","20133",8354,7979,375,4.5
"1990","20135",1969,1933,36,1.8
"1990","20137",2897,2849,48,1.7
"1990","20139",7491,6988,503,6.7
"1990","20141",2416,2377,39,1.6
"1990","20143",2784,2648,136,4.9
"1990","20145",3660,3583,77,2.1
"1990","20147",3135,3079,56,1.8
"1990","20149",8358,7936,422,5
"1990","20151",4844,4702,142,2.9
"1990","20153",1634,1606,28,1.7
"1990","20155",31333,29955,1378,4.4
"1990","20157",3204,3160,44,1.4
"1990","20159",4843,4692,151,3.1
"1990","20161",28237,27081,1156,4.1
"1990","20163",2748,2674,74,2.7
"1990","20165",1815,1780,35,1.9
"1990","20167",3744,3648,96,2.6
"1990","20169",26964,25908,1056,3.9
"1990","20171",2695,2644,51,1.9
"1990","20173",215912,206827,9085,4.2
"1990","20175",9845,9446,399,4.1
"1990","20177",86874,82713,4161,4.8
"1990","20179",1500,1481,19,1.3
"1990","20181",3552,3455,97,2.7
"1990","20183",2437,2397,40,1.6
"1990","20185",2412,2356,56,2.3
"1990","20187",1117,1098,19,1.7
"1990","20189",2459,2414,45,1.8
"1990","20191",12313,11782,531,4.3
"1990","20193",4274,4137,137,3.2
"1990","20195",1810,1779,31,1.7
"1990","20197",3277,3154,123,3.8
"1990","20199",880,864,16,1.8
"1990","20201",3470,3395,75,2.2
"1990","20203",1288,1266,22,1.7
"1990","20205",4597,4395,202,4.4
"1990","20207",1687,1634,53,3.1
"1990","20209",79489,72861,6628,8.3
"1990","21001",7269,6838,431,5.9
"1990","21003",7279,6239,1040,14.3
"1990","21005",8151,7862,289,3.5
"1990","21007",3748,3417,331,8.8
"1990","21009",16380,15503,877,5.4
"1990","21011",4729,4174,555,11.7
"1990","21013",10512,9469,1043,9.9
"1990","21015",31797,30773,1024,3.2
"1990","21017",9711,9155,556,5.7
"1990","21019",22528,21134,1394,6.2
"1990","21021",12609,11822,787,6.2
"1990","21023",3517,3274,243,6.9
"1990","21025",5132,4575,557,10.9
"1990","21027",6961,6499,462,6.6
"1990","21029",25407,24251,1156,4.5
"1990","21031",5437,4856,581,10.7
"1990","21033",6150,5700,450,7.3
"1990","21035",15466,14576,890,5.8
"1990","21037",43319,41831,1488,3.4
"1990","21039",2545,2339,206,8.1
"1990","21041",4217,4031,186,4.4
"1990","21043",10530,9136,1394,13.2
"1990","21045",6051,5742,309,5.1
"1990","21047",24301,22621,1680,6.9
"1990","21049",14814,13803,1011,6.8
"1990","21051",6593,6093,500,7.6
"1990","21053",4151,3748,403,9.7
"1990","21055",3904,3563,341,8.7
"1990","21057",2985,2767,218,7.3
"1990","21059",43795,41281,2514,5.7
"1990","21061",4363,3963,400,9.2
"1990","21063",2243,1936,307,13.7
"1990","21065",5838,5119,719,12.3
"1990","21067",127948,123313,4635,3.6
"1990","21069",5858,5553,305,5.2
"1990","21071",14654,13448,1206,8.2
"1990","21073",24569,23846,723,2.9
"1990","21075",3428,3125,303,8.8
"1990","21077",2703,2579,124,4.6
"1990","21079",5671,5318,353,6.2
"1990","21081",7717,7372,345,4.5
"1990","21083",15950,14242,1708,10.7
"1990","21085",9435,8616,819,8.7
"1990","21087",5209,4963,246,4.7
"1990","21089",15971,14961,1010,6.3
"1990","21091",3573,3260,313,8.8
"1990","21093",34823,32665,2158,6.2
"1990","21095",11300,10248,1052,9.3
"1990","21097",7681,7313,368,4.8
"1990","21099",6798,6368,430,6.3
"1990","21101",22347,21117,1230,5.5
"1990","21103",6569,6335,234,3.6
"1990","21105",2536,2352,184,7.3
"1990","21107",21114,19680,1434,6.8
"1990","21109",4334,3849,485,11.2
"1990","21111",353239,334949,18290,5.2
"1990","21113",16678,16022,656,3.9
"1990","21115",8740,8041,699,8
"1990","21117",75843,73365,2478,3.3
"1990","21119",5488,4970,518,9.4
"1990","21121",10019,9228,791,7.9
"1990","21123",5449,5147,302,5.5
"1990","21125",18685,17383,1302,7
"1990","21127",4548,4027,521,11.5
"1990","21129",2466,2211,255,10.3
"1990","21131",4213,3871,342,8.1
"1990","21133",8702,7882,820,9.4
"1990","21135",5565,5034,531,9.5
"1990","21137",9154,8512,642,7
"1990","21139",4502,4131,371,8.2
"1990","21141",11915,11222,693,5.8
"1990","21143",2635,2434,201,7.6
"1990","21145",30855,29347,1508,4.9
"1990","21147",4876,4146,730,15
"1990","21149",4457,4083,374,8.4
"1990","21151",30317,28463,1854,6.1
"1990","21153",4300,3641,659,15.3
"1990","21155",7679,7232,447,5.8
"1990","21157",12540,11579,961,7.7
"1990","21159",3609,3333,276,7.6
"1990","21161",8042,7702,340,4.2
"1990","21163",8913,8345,568,6.4
"1990","21165",2326,1998,328,14.1
"1990","21167",9595,9015,580,6
"1990","21169",4348,4118,230,5.3
"1990","21171",5295,4949,346,6.5
"1990","21173",10343,9223,1120,10.8
"1990","21175",4034,3625,409,10.1
"1990","21177",12776,11656,1120,8.8
"1990","21179",14746,13962,784,5.3
"1990","21181",3434,3242,192,5.6
"1990","21183",8703,7972,731,8.4
"1990","21185",17438,16912,526,3
"1990","21187",4287,4136,151,3.5
"1990","21189",1376,1258,118,8.6
"1990","21191",5702,5479,223,3.9
"1990","21193",10678,9785,893,8.4
"1990","21195",25577,23597,1980,7.7
"1990","21197",5110,4520,590,11.5
"1990","21199",22920,20927,1993,8.7
"1990","21201",923,877,46,5
"1990","21203",6177,5562,615,10
"1990","21205",9396,8546,850,9
"1990","21207",6907,6465,442,6.4
"1990","21209",12985,12416,569,4.4
"1990","21211",13748,13358,390,2.8
"1990","21213",7960,7458,502,6.3
"1990","21215",3390,3275,115,3.4
"1990","21217",10898,10437,461,4.2
"1990","21219",5144,4803,341,6.6
"1990","21221",4960,4702,258,5.2
"1990","21223",2885,2752,133,4.6
"1990","21225",7078,6581,497,7
"1990","21227",42804,39745,3059,7.1
"1990","21229",4842,4574,268,5.5
"1990","21231",7056,6428,628,8.9
"1990","21233",6011,5630,381,6.3
"1990","21235",12740,11731,1009,7.9
"1990","21237",2371,2043,328,13.8
"1990","21239",11348,10987,361,3.2
"1990","22001",21750,20360,1390,6.4
"1990","22003",7538,6797,741,9.8
"1990","22005",27198,25442,1756,6.5
"1990","22007",9317,8706,611,6.6
"1990","22009",14504,13096,1408,9.7
"1990","22011",11570,10850,720,6.2
"1990","22013",5998,5573,425,7.1
"1990","22015",40227,37808,2419,6
"1990","22017",113674,106510,7164,6.3
"1990","22019",78258,73770,4488,5.7
"1990","22021",3918,3614,304,7.8
"1990","22023",4219,4045,174,4.1
"1990","22025",4249,3913,336,7.9
"1990","22027",6145,5783,362,5.9
"1990","22029",8440,7574,866,10.3
"1990","22031",9957,9119,838,8.4
"1990","22033",195744,186262,9482,4.8
"1990","22035",3162,2740,422,13.3
"1990","22037",7214,6781,433,6
"1990","22039",11419,10583,836,7.3
"1990","22041",8844,8131,713,8.1
"1990","22043",7079,6618,461,6.5
"1990","22045",28959,27610,1349,4.7
"1990","22047",12729,11730,999,7.8
"1990","22049",6028,5735,293,4.9
"1990","22051",227895,215122,12773,5.6
"1990","22053",11993,11186,807,6.7
"1990","22055",82767,79340,3427,4.1
"1990","22057",36709,35207,1502,4.1
"1990","22059",5758,5497,261,4.5
"1990","22061",17774,16888,886,5
"1990","22063",33458,31109,2349,7
"1990","22065",4623,4106,517,11.2
"1990","22067",12361,11315,1046,8.5
"1990","22069",15043,13820,1223,8.1
"1990","22071",206740,192133,14607,7.1
"1990","22073",65848,62230,3618,5.5
"1990","22075",10156,9532,624,6.1
"1990","22077",9022,8173,849,9.4
"1990","22079",55984,52663,3321,5.9
"1990","22081",3703,3399,304,8.2
"1990","22083",8417,7664,753,8.9
"1990","22085",8465,8089,376,4.4
"1990","22087",31338,28899,2439,7.8
"1990","22089",19680,18486,1194,6.1
"1990","22091",3639,3400,239,6.6
"1990","22093",8881,8182,699,7.9
"1990","22095",17966,16537,1429,8
"1990","22097",29805,27318,2487,8.3
"1990","22099",19012,17943,1069,5.6
"1990","22101",24692,23141,1551,6.3
"1990","22103",68345,64307,4038,5.9
"1990","22105",35325,32042,3283,9.3
"1990","22107",2657,2461,196,7.4
"1990","22109",40524,38758,1766,4.4
"1990","22111",8554,8036,518,6.1
"1990","22113",20186,19082,1104,5.5
"1990","22115",16523,15391,1132,6.9
"1990","22117",15933,14616,1317,8.3
"1990","22119",17798,16262,1536,8.6
"1990","22121",9205,8642,563,6.1
"1990","22123",5034,4440,594,11.8
"1990","22125",3740,3486,254,6.8
"1990","22127",6166,5906,260,4.2
"1990","23001",56390,52567,3823,6.8
"1990","23003",38969,36275,2694,6.9
"1990","23005",133386,128316,5070,3.8
"1990","23007",14490,13567,923,6.4
"1990","23009",24616,23384,1232,5
"1990","23011",61194,58451,2743,4.5
"1990","23013",18127,17187,940,5.2
"1990","23015",15361,14828,533,3.5
"1990","23017",25183,23427,1756,7
"1990","23019",74551,70218,4333,5.8
"1990","23021",8688,8132,556,6.4
"1990","23023",16194,15627,567,3.5
"1990","23025",24593,22897,1696,6.9
"1990","23027",16181,14998,1183,7.3
"1990","23029",15539,14357,1182,7.6
"1990","23031",89556,85251,4305,4.8
"1990","24001",32436,28861,3575,11
"1990","24003",231124,223411,7713,3.3
"1990","24005",381809,364422,17387,4.6
"1990","24009",27857,26872,985,3.5
"1990","24011",13922,13319,603,4.3
"1990","24013",68304,65813,2491,3.6
"1990","24015",36035,32460,3575,9.9
"1990","24017",53937,52438,1499,2.8
"1990","24019",15785,14640,1145,7.3
"1990","24021",83985,80644,3341,4
"1990","24023",13471,12210,1261,9.4
"1990","24025",97847,93582,4265,4.4
"1990","24027",113015,110229,2786,2.5
"1990","24029",9379,8852,527,5.6
"1990","24031",439402,428862,10540,2.4
"1990","24033",425173,410389,14784,3.5
"1990","24035",18045,17439,606,3.4
"1990","24037",38132,36543,1589,4.2
"1990","24039",11106,9452,1654,14.9
"1990","24041",16375,15899,476,2.9
"1990","24043",60721,56654,4067,6.7
"1990","24045",42199,39378,2821,6.7
"1990","24047",22293,20464,1829,8.2
"1990","24510",337704,311677,26027,7.7
"1990","25001",96888,89746,7142,7.4
"1990","25003",69468,64560,4908,7.1
"1990","25005",263577,239502,24075,9.1
"1990","25007",7486,7107,379,5.1
"1990","25009",347708,324575,23133,6.7
"1990","25011",36971,35063,1908,5.2
"1990","25013",221488,206780,14708,6.6
"1990","25015",79717,75648,4069,5.1
"1990","25017",796639,755721,40918,5.1
"1990","25019",4729,4578,151,3.2
"1990","25021",342414,324880,17534,5.1
"1990","25023",228461,212039,16422,7.2
"1990","25025",347860,326650,21210,6.1
"1990","25027",362977,337623,25354,7
"1990","26001",3915,3407,508,13
"1990","26003",3796,3450,346,9.1
"1990","26005",45784,43022,2762,6
"1990","26007",14261,12818,1443,10.1
"1990","26009",8848,7964,884,10
"1990","26011",6149,5601,548,8.9
"1990","26013",3333,2987,346,10.4
"1990","26015",25100,23552,1548,6.2
"1990","26017",53591,49358,4233,7.9
"1990","26019",6042,5342,700,11.6
"1990","26021",81024,75421,5603,6.9
"1990","26023",19661,18246,1415,7.2
"1990","26025",64679,60025,4654,7.2
"1990","26027",24634,22861,1773,7.2
"1990","26029",11243,10313,930,8.3
"1990","26031",10476,9228,1248,11.9
"1990","26033",14581,12944,1637,11.2
"1990","26035",9234,8256,978,10.6
"1990","26037",31298,29326,1972,6.3
"1990","26039",5353,4998,355,6.6
"1990","26041",16899,15342,1557,9.2
"1990","26043",12440,11514,926,7.4
"1990","26045",51227,48218,3009,5.9
"1990","26047",14091,12778,1313,9.3
"1990","26049",199478,180647,18831,9.4
"1990","26051",8068,7295,773,9.6
"1990","26053",7243,6657,586,8.1
"1990","26055",35901,33483,2418,6.7
"1990","26057",18421,16801,1620,8.8
"1990","26059",21008,19221,1787,8.5
"1990","26061",14542,13472,1070,7.4
"1990","26063",15873,14249,1624,10.2
"1990","26065",150555,141367,9188,6.1
"1990","26067",26949,24299,2650,9.8
"1990","26069",11122,10192,930,8.4
"1990","26071",5272,4809,463,8.8
"1990","26073",25846,24280,1566,6.1
"1990","26075",71169,66155,5014,7
"1990","26077",119722,113536,6186,5.2
"1990","26079",6118,5522,596,9.7
"1990","26081",269082,254097,14985,5.6
"1990","26083",603,514,89,14.8
"1990","26085",2719,2397,322,11.8
"1990","26087",37499,33672,3827,10.2
"1990","26089",8741,8200,541,6.2
"1990","26091",43690,40425,3265,7.5
"1990","26093",61739,58218,3521,5.7
"1990","26095",2410,2192,218,9
"1990","26097",6207,5327,880,14.2
"1990","26099",392960,362426,30534,7.8
"1990","26101",9354,8369,985,10.5
"1990","26103",31984,29445,2539,7.9
"1990","26105",12145,11146,999,8.2
"1990","26107",16394,15091,1303,7.9
"1990","26109",11982,11173,809,6.8
"1990","26111",37628,35583,2045,5.4
"1990","26113",5362,4803,559,10.4
"1990","26115",67443,62360,5083,7.5
"1990","26117",23667,20292,3375,14.3
"1990","26119",3228,2744,484,15
"1990","26121",73125,67024,6101,8.3
"1990","26123",17215,15571,1644,9.5
"1990","26125",604705,568400,36305,6
"1990","26127",11248,10030,1218,10.8
"1990","26129",7188,6487,701,9.8
"1990","26131",3864,3654,210,5.4
"1990","26133",8757,7777,980,11.2
"1990","26135",2914,2679,235,8.1
"1990","26137",9329,8757,572,6.1
"1990","26139",104454,98998,5456,5.2
"1990","26141",6034,5334,700,11.6
"1990","26143",7123,6483,640,9
"1990","26145",97106,89686,7420,7.6
"1990","26147",72462,65611,6851,9.5
"1990","26149",29598,27065,2533,8.6
"1990","26151",18949,16918,2031,10.7
"1990","26153",3796,3187,609,16
"1990","26155",35023,31648,3375,9.6
"1990","26157",26002,23508,2494,9.6
