"fips","year","new_total_mds"
"36017",2005,61
"36019",2005,187
"36021",2005,101
"36023",2005,63
"36025",2005,42
"36027",2005,746
"36029",2005,3353
"36031",2005,36
"36033",2005,87
"36035",2005,59
"36037",2005,68
"36039",2005,32
"36041",2005,4
"36043",2005,40
"36045",2005,199
"36047",2005,6957
"36049",2005,26
"36051",2005,57
"36053",2005,98
"36055",2005,3266
"36057",2005,75
"36059",2005,8092
"36061",2005,18650
"36063",2005,261
"36065",2005,516
"36067",2005,1997
"36069",2005,230
"36071",2005,738
"36073",2005,28
"36075",2005,103
"36077",2005,292
"36079",2005,186
"36081",2005,5691
"36083",2005,280
"36085",2005,1652
"36087",2005,1138
"36089",2005,153
"36091",2005,375
"36093",2005,440
"36095",2005,15
"36097",2005,13
"36099",2005,18
"36101",2005,145
"36103",2005,4164
"36105",2005,99
"36107",2005,33
"36109",2005,244
"36111",2005,345
"36113",2005,226
"36115",2005,31
"36117",2005,66
"36119",2005,6380
"36121",2005,42
"36123",2005,25
"37001",2005,203
"37003",2005,16
"37005",2005,13
"37007",2005,11
"37009",2005,28
"37011",2005,29
"37013",2005,71
"37015",2005,6
"37017",2005,21
"37019",2005,86
"37021",2005,855
"37023",2005,165
"37025",2005,311
"37027",2005,76
"37029",2005,3
"37031",2005,101
"37033",2005,6
"37035",2005,362
"37037",2005,57
"37039",2005,35
"37041",2005,27
"37043",2005,13
"37045",2005,140
"37047",2005,49
"37049",2005,230
"37051",2005,564
"37053",2005,6
"37055",2005,45
"37057",2005,105
"37059",2005,53
"37061",2005,28
"37063",2005,2753
"37065",2005,35
"37067",2005,1800
"37069",2005,22
"37071",2005,335
"37073",2005,2
"37075",2005,3
"37077",2005,48
"37079",2005,3
"37081",2005,1127
"37083",2005,71
"37085",2005,53
"37087",2005,113
"37089",2005,227
"37091",2005,34
"37093",2005,7
"37095",2005,0
"37097",2005,252
"37099",2005,81
"37101",2005,93
"37103",2005,16
"37105",2005,78
"37107",2005,95
"37109",2005,53
"37111",2005,29
"37113",2005,78
"37115",2005,12
"37117",2005,16
"37119",2005,2325
"37121",2005,19
"37123",2005,13
"37125",2005,268
"37127",2005,160
"37129",2005,666
"37131",2005,4
"37133",2005,189
"37135",2005,1846
"37137",2005,10
"37139",2005,94
"37141",2005,30
"37143",2005,4
"37145",2005,32
"37147",2005,924
"37149",2005,29
"37151",2005,129
"37153",2005,41
"37155",2005,113
"37157",2005,91
"37159",2005,157
"37161",2005,88
"37163",2005,44
"37165",2005,56
"37167",2005,63
"37169",2005,17
"37171",2005,86
"37173",2005,17
"37175",2005,52
"37177",2005,0
"37179",2005,146
"37181",2005,61
"37183",2005,1912
"37185",2005,2
"37187",2005,6
"37189",2005,102
"37191",2005,172
"37193",2005,59
"37195",2005,108
"37197",2005,13
"37199",2005,19
"38001",2005,17
"38003",2005,8
"38005",2005,1
"38007",2005,0
"38009",2005,4
"38011",2005,2
"38013",2005,1
"38015",2005,276
"38017",2005,534
"38019",2005,5
"38021",2005,5
"38023",2005,1
"38025",2005,0
"38027",2005,1
"38029",2005,0
"38031",2005,6
"38033",2005,1
"38035",2005,226
"38037",2005,4
"38039",2005,4
"38041",2005,0
"38043",2005,2
"38045",2005,1
"38047",2005,0
"38049",2005,2
"38051",2005,5
"38053",2005,2
"38055",2005,5
"38057",2005,7
"38059",2005,15
"38061",2005,7
"38063",2005,2
"38065",2005,0
"38067",2005,5
"38069",2005,9
"38071",2005,17
"38073",2005,5
"38075",2005,1
"38077",2005,16
"38079",2005,12
"38081",2005,0
"38083",2005,0
"38085",2005,4
"38087",2005,0
"38089",2005,32
"38091",2005,0
"38093",2005,29
"38095",2005,3
"38097",2005,9
"38099",2005,9
"38101",2005,131
"38103",2005,3
"38105",2005,42
"39001",2005,16
"39003",2005,255
"39005",2005,53
"39007",2005,64
"39009",2005,50
"39011",2005,55
"39013",2005,77
"39015",2005,28
"39017",2005,446
"39019",2005,11
"39021",2005,17
"39023",2005,213
"39025",2005,267
"39027",2005,78
"39029",2005,94
"39031",2005,24
"39033",2005,29
"39035",2005,7612
"39037",2005,35
"39039",2005,51
"39041",2005,444
"39043",2005,120
"39045",2005,194
"39047",2005,15
"39049",2005,3861
"39051",2005,33
"39053",2005,86
"39055",2005,180
"39057",2005,353
"39059",2005,52
"39061",2005,4046
"39063",2005,122
"39065",2005,17
"39067",2005,11
"39069",2005,15
"39071",2005,28
"39073",2005,17
"39075",2005,30
"39077",2005,69
"39079",2005,17
"39081",2005,94
"39083",2005,63
"39085",2005,312
"39087",2005,44
"39089",2005,138
"39091",2005,40
"39093",2005,425
"39095",2005,1668
"39097",2005,30
"39099",2005,723
"39101",2005,113
"39103",2005,229
"39105",2005,4
"39107",2005,31
"39109",2005,108
"39111",2005,3
"39113",2005,1668
"39115",2005,1
"39117",2005,5
"39119",2005,137
"39121",2005,2
"39123",2005,40
"39125",2005,5
"39127",2005,6
"39129",2005,36
"39131",2005,21
"39133",2005,151
"39135",2005,12
"39137",2005,14
"39139",2005,200
"39141",2005,105
"39143",2005,45
"39145",2005,109
"39147",2005,68
"39149",2005,43
"39151",2005,830
"39153",2005,1583
"39155",2005,259
"39157",2005,98
"39159",2005,35
"39161",2005,24
"39163",2005,0
"39165",2005,394
"39167",2005,82
"39169",2005,136
"39171",2005,42
"39173",2005,206
"39175",2005,14
"40001",2005,12
"40003",2005,0
"40005",2005,0
"40007",2005,1
"40009",2005,30
"40011",2005,6
"40013",2005,28
"40015",2005,9
"40017",2005,64
"40019",2005,66
"40021",2005,38
"40023",2005,4
"40025",2005,1
"40027",2005,316
"40029",2005,1
"40031",2005,194
"40033",2005,3
"40035",2005,14
"40037",2005,25
"40039",2005,23
"40041",2005,27
"40043",2005,3
"40045",2005,5
"40047",2005,100
"40049",2005,10
"40051",2005,30
"40053",2005,0
"40055",2005,4
"40057",2005,1
"40059",2005,2
"40061",2005,4
"40063",2005,1
"40065",2005,34
"40067",2005,1
"40069",2005,4
"40071",2005,49
"40073",2005,6
"40075",2005,7
"40077",2005,17
"40079",2005,8
"40081",2005,10
"40083",2005,11
"40085",2005,2
"40087",2005,15
"40089",2005,11
"40091",2005,8
"40093",2005,2
"40095",2005,3
"40097",2005,16
"40099",2005,8
"40101",2005,93
"40103",2005,4
"40105",2005,3
"40107",2005,3
"40109",2005,2475
"40111",2005,19
"40113",2005,5
"40115",2005,23
"40117",2005,5
"40119",2005,94
"40121",2005,53
"40123",2005,62
"40125",2005,58
"40127",2005,3
"40129",2005,1
"40131",2005,45
"40133",2005,7
"40135",2005,10
"40137",2005,35
"40139",2005,8
"40141",2005,4
"40143",2005,1486
"40145",2005,13
"40147",2005,70
"40149",2005,2
"40151",2005,4
"40153",2005,19
"41001",2005,20
"41003",2005,229
"41005",2005,768
"41007",2005,53
"41009",2005,16
"41011",2005,142
"41013",2005,15
"41015",2005,21
"41017",2005,376
"41019",2005,158
"41021",2005,0
"41023",2005,8
"41025",2005,5
"41027",2005,80
"41029",2005,474
"41031",2005,14
"41033",2005,119
"41035",2005,128
"41037",2005,4
"41039",2005,774
"41041",2005,56
"41043",2005,127
"41045",2005,43
"41047",2005,542
"41049",2005,3
"41051",2005,3482
"41053",2005,67
"41055",2005,1
"41057",2005,40
"41059",2005,82
"41061",2005,44
"41063",2005,11
"41065",2005,53
"41067",2005,1317
"41069",2005,1
"41071",2005,125
"42001",2005,88
"42003",2005,6555
"42005",2005,61
"42007",2005,207
"42009",2005,25
"42011",2005,656
"42013",2005,271
"42015",2005,230
"42017",2005,1399
"42019",2005,242
"42021",2005,374
"42023",2005,3
"42025",2005,45
"42027",2005,285
"42029",2005,1113
"42031",2005,21
"42033",2005,113
"42035",2005,31
"42037",2005,87
"42039",2005,118
"42041",2005,544
"42043",2005,1168
"42045",2005,2368
"42047",2005,38
"42049",2005,505
"42051",2005,144
"42053",2005,0
"42055",2005,174
"42057",2005,5
"42059",2005,23
"42061",2005,42
"42063",2005,104
"42065",2005,39
"42067",2005,6
"42069",2005,492
"42071",2005,797
"42073",2005,110
"42075",2005,248
"42077",2005,907
"42079",2005,638
"42081",2005,210
"42083",2005,57
"42085",2005,161
"42087",2005,57
"42089",2005,201
"42091",2005,4362
"42093",2005,444
"42095",2005,695
"42097",2005,70
"42099",2005,13
"42101",2005,6939
"42103",2005,42
"42105",2005,24
"42107",2005,147
"42109",2005,37
"42111",2005,84
"42113",2005,2
"42115",2005,26
"42117",2005,40
"42119",2005,111
"42121",2005,88
"42123",2005,62
"42125",2005,340
"42127",2005,55
"42129",2005,596
"42131",2005,19
"42133",2005,672
"44001",2005,255
"44003",2005,488
"44005",2005,190
"44007",2005,2542
"44009",2005,308
"45001",2005,20
"45003",2005,188
"45005",2005,9
"45007",2005,328
"45009",2005,13
"45011",2005,15
"45013",2005,352
"45015",2005,117
"45017",2005,6
"45019",2005,2260
"45021",2005,44
"45023",2005,25
"45025",2005,26
"45027",2005,30
"45029",2005,46
"45031",2005,67
"45033",2005,23
"45035",2005,100
"45037",2005,10
"45039",2005,16
"45041",2005,373
"45043",2005,97
"45045",2005,1208
"45047",2005,206
"45049",2005,9
"45051",2005,401
"45053",2005,13
"45055",2005,77
"45057",2005,54
"45059",2005,56
"45061",2005,2
"45063",2005,391
"45065",2005,4
"45067",2005,34
"45069",2005,17
"45071",2005,36
"45073",2005,123
"45075",2005,130
"45077",2005,150
"45079",2005,1352
"45081",2005,2
"45083",2005,581
"45085",2005,144
"45087",2005,28
"45089",2005,15
"45091",2005,275
"46003",2005,0
"46005",2005,22
"46007",2005,0
"46009",2005,5
"46011",2005,25
"46013",2005,80
"46015",2005,9
"46017",2005,1
"46019",2005,4
"46021",2005,0
"46023",2005,3
"46025",2005,0
"46027",2005,20
"46029",2005,51
"46031",2005,0
"46033",2005,12
"46035",2005,38
"46037",2005,5
"46039",2005,4
"46041",2005,2
"46043",2005,1
"46045",2005,4
"46047",2005,10
"46049",2005,0
"46051",2005,6
"46053",2005,6
"46055",2005,3
"46057",2005,1
"46059",2005,3
"46061",2005,1
"46063",2005,0
"46065",2005,25
"46067",2005,7
"46069",2005,0
"46071",2005,0
"46073",2005,2
"46075",2005,0
"46077",2005,5
"46079",2005,8
"46081",2005,33
"46083",2005,148
"46085",2005,0
"46087",2005,3
"46089",2005,2
"46091",2005,2
"46093",2005,19
"46095",2005,0
"46097",2005,0
"46099",2005,561
"46101",2005,1
"46102",2005,5
"46103",2005,270
"46105",2005,0
"46107",2005,3
"46109",2005,10
"46111",2005,1
"46115",2005,4
"46117",2005,0
"46119",2005,0
"46121",2005,2
"46123",2005,7
"46125",2005,4
"46127",2005,71
"46129",2005,6
"46135",2005,80
"46137",2005,0
"47001",2005,184
"47003",2005,27
"47005",2005,4
"47007",2005,5
"47009",2005,179
"47011",2005,132
"47013",2005,29
"47015",2005,6
"47017",2005,25
"47019",2005,42
"47021",2005,18
"47023",2005,3
"47025",2005,21
"47027",2005,3
"47029",2005,19
"47031",2005,99
"47033",2005,4
"47035",2005,87
"47037",2005,3289
"47039",2005,8
"47041",2005,12
"47043",2005,48
"47045",2005,54
"47047",2005,12
"47049",2005,10
"47051",2005,54
"47053",2005,37
"47055",2005,29
"47057",2005,2
"47059",2005,99
"47061",2005,7
"47063",2005,126
"47065",2005,1163
"47067",2005,1
"47069",2005,9
"47071",2005,15
"47073",2005,37
"47075",2005,8
"47077",2005,13
"47079",2005,41
"47081",2005,8
"47083",2005,4
"47085",2005,10
"47087",2005,3
"47089",2005,35
"47091",2005,8
"47093",2005,1683
"47095",2005,1
"47097",2005,7
"47099",2005,25
"47101",2005,5
"47103",2005,29
"47105",2005,40
"47107",2005,63
"47109",2005,16
"47111",2005,6
"47113",2005,382
"47115",2005,19
"47117",2005,17
"47119",2005,177
"47121",2005,2
"47123",2005,22
"47125",2005,183
"47127",2005,1
"47129",2005,4
"47131",2005,39
"47133",2005,21
"47135",2005,3
"47137",2005,1
"47139",2005,15
"47141",2005,157
"47143",2005,13
"47145",2005,33
"47147",2005,50
"47149",2005,296
"47151",2005,18
"47153",2005,7
"47155",2005,72
"47157",2005,3209
"47159",2005,14
"47161",2005,3
"47163",2005,574
"47165",2005,194
"47167",2005,41
"47169",2005,3
"47171",2005,12
"47173",2005,6
"47175",2005,1
"47177",2005,34
"47179",2005,755
"47181",2005,8
"47183",2005,35
"47185",2005,17
"47187",2005,834
"47189",2005,108
"48001",2005,63
"48003",2005,11
"48005",2005,119
"48007",2005,20
"48009",2005,4
"48011",2005,0
"48013",2005,26
"48015",2005,10
"48017",2005,5
"48019",2005,15
"48021",2005,29
"48023",2005,2
"48025",2005,17
"48027",2005,901
"48029",2005,4861
"48031",2005,5
"48033",2005,0
"48035",2005,10
"48037",2005,248
"48039",2005,665
"48041",2005,375
"48043",2005,10
"48045",2005,0
"48047",2005,0
"48049",2005,60
"48051",2005,4
"48053",2005,38
"48055",2005,18
"48057",2005,16
"48059",2005,2
"48061",2005,502
"48063",2005,10
"48065",2005,0
"48067",2005,16
"48069",2005,4
"48071",2005,4
"48073",2005,58
"48075",2005,9
"48077",2005,5
"48079",2005,3
"48081",2005,3
"48083",2005,4
"48085",2005,1493
"48087",2005,0
"48089",2005,26
"48091",2005,156
"48093",2005,9
"48095",2005,1
"48097",2005,20
"48099",2005,19
"48101",2005,0
"48103",2005,2
"48105",2005,0
"48107",2005,2
"48109",2005,0
"48111",2005,5
"48113",2005,6504
"48115",2005,5
"48117",2005,6
"48119",2005,0
"48121",2005,795
"48123",2005,6
"48125",2005,0
"48127",2005,8
"48129",2005,1
"48131",2005,0
"48133",2005,9
"48135",2005,235
"48137",2005,2
"48139",2005,103
"48141",2005,1164
"48143",2005,35
"48145",2005,11
"48147",2005,7
"48149",2005,12
"48151",2005,3
"48153",2005,6
"48155",2005,0
"48157",2005,893
"48159",2005,8
"48161",2005,6
"48163",2005,7
"48165",2005,6
"48167",2005,1315
"48169",2005,1
"48171",2005,70
"48173",2005,0
"48175",2005,2
"48177",2005,13
"48179",2005,18
"48181",2005,208
"48183",2005,272
"48185",2005,12
"48187",2005,100
"48189",2005,24
"48191",2005,1
"48193",2005,10
"48195",2005,1
"48197",2005,4
"48199",2005,21
"48201",2005,10699
"48203",2005,44
"48205",2005,0
"48207",2005,1
"48209",2005,142
"48211",2005,5
"48213",2005,64
"48215",2005,766
"48217",2005,17
"48219",2005,14
"48221",2005,38
"48223",2005,32
"48225",2005,10
"48227",2005,39
"48229",2005,0
"48231",2005,54
"48233",2005,17
"48235",2005,0
"48237",2005,4
"48239",2005,4
"48241",2005,27
"48243",2005,2
"48245",2005,535
"48247",2005,2
"48249",2005,28
"48251",2005,106
"48253",2005,4
"48255",2005,4
"48257",2005,54
"48259",2005,136
"48261",2005,0
"48263",2005,0
"48265",2005,129
"48267",2005,2
"48269",2005,0
"48271",2005,0
"48273",2005,24
"48275",2005,2
"48277",2005,97
"48279",2005,3
"48281",2005,15
"48283",2005,0
"48285",2005,17
"48287",2005,3
"48289",2005,4
"48291",2005,38
"48293",2005,9
"48295",2005,0
"48297",2005,2
"48299",2005,29
"48301",2005,0
"48303",2005,950
"48305",2005,3
"48307",2005,4
"48309",2005,416
"48311",2005,0
"48313",2005,4
"48315",2005,3
"48317",2005,2
"48319",2005,1
"48321",2005,37
"48323",2005,32
"48325",2005,23
"48327",2005,1
"48329",2005,216
"48331",2005,16
"48333",2005,1
"48335",2005,4
"48337",2005,10
"48339",2005,607
"48341",2005,12
"48343",2005,4
"48345",2005,0
"48347",2005,123
"48349",2005,41
"48351",2005,4
"48353",2005,5
"48355",2005,827
"48357",2005,4
"48359",2005,0
"48361",2005,40
"48363",2005,21
"48365",2005,9
"48367",2005,67
"48369",2005,4
"48371",2005,9
"48373",2005,39
"48375",2005,400
"48377",2005,4
"48379",2005,3
"48381",2005,202
"48383",2005,1
"48385",2005,1
"48387",2005,5
"48389",2005,8
"48391",2005,2
"48393",2005,0
"48395",2005,1
"48397",2005,94
"48399",2005,7
"48401",2005,33
"48403",2005,5
"48405",2005,4
"48407",2005,2
"48409",2005,24
"48411",2005,0
"48413",2005,4
"48415",2005,12
"48417",2005,2
"48419",2005,14
"48421",2005,1
"48423",2005,664
"48425",2005,8
"48427",2005,16
"48429",2005,6
"48431",2005,0
"48433",2005,1
"48435",2005,2
"48437",2005,3
"48439",2005,2636
"48441",2005,268
"48443",2005,0
"48445",2005,4
"48447",2005,1
"48449",2005,39
"48451",2005,194
"48453",2005,2492
"48455",2005,5
"48457",2005,12
"48459",2005,11
"48461",2005,1
"48463",2005,25
"48465",2005,45
"48467",2005,13
"48469",2005,193
"48471",2005,54
"48473",2005,5
"48475",2005,5
"48477",2005,35
"48479",2005,217
"48481",2005,42
"48483",2005,5
"48485",2005,303
"48487",2005,17
"48489",2005,5
"48491",2005,383
"48493",2005,20
"48495",2005,3
"48497",2005,30
"48499",2005,25
"48501",2005,3
"48503",2005,15
"48505",2005,6
"48507",2005,4
"49001",2005,6
"49003",2005,31
"49005",2005,135
"49007",2005,24
"49009",2005,0
"49011",2005,360
"49013",2005,20
"49015",2005,1
"49017",2005,1
"49019",2005,17
"49021",2005,39
"49023",2005,7
"49025",2005,4
"49027",2005,9
"49029",2005,9
"49031",2005,1
"49033",2005,0
"49035",2005,3118
"49037",2005,5
"49039",2005,21
"49041",2005,9
"49043",2005,148
"49045",2005,24
"49047",2005,22
"49049",2005,554
"49051",2005,17
"49053",2005,178
"49055",2005,3
"49057",2005,327
"50001",2005,75
"50003",2005,124
"50005",2005,49
"50007",2005,1128
"50009",2005,4
"50011",2005,63
"50013",2005,15
"50015",2005,52
"50017",2005,53
"50019",2005,48
"50021",2005,147
"50023",2005,138
"50025",2005,114
"50027",2005,211
"51001",2005,18
"51003",2005,655
"51005",2005,21
"51007",2005,1
"51009",2005,10
"51011",2005,4
"51013",2005,747
"51015",2005,91
"51017",2005,3
"51019",2005,68
"51021",2005,4
"51023",2005,27
"51025",2005,5
"51027",2005,14
"51029",2005,5
"51031",2005,10
"51033",2005,5
"51035",2005,11
"51036",2005,1
"51037",2005,5
"51041",2005,746
"51043",2005,18
"51045",2005,0
"51047",2005,44
"51049",2005,3
"51051",2005,11
"51053",2005,8
"51057",2005,16
"51059",2005,3422
"51061",2005,92
"51063",2005,9
"51065",2005,47
"51067",2005,48
"51069",2005,80
"51071",2005,13
"51073",2005,46
"51075",2005,42
"51077",2005,6
"51079",2005,13
"51081",2005,20
"51083",2005,59
"51085",2005,157
"51087",2005,1415
"51089",2005,6
"51091",2005,3
"51093",2005,41
"51095",2005,261
"51097",2005,4
"51099",2005,10
"51101",2005,7
"51103",2005,45
"51105",2005,30
"51107",2005,433
"51109",2005,14
"51111",2005,5
"51113",2005,10
"51115",2005,5
"51117",2005,43
"51119",2005,13
"51121",2005,143
"51125",2005,32
"51127",2005,9
"51131",2005,45
"51133",2005,13
"51135",2005,24
"51137",2005,37
"51139",2005,14
"51141",2005,8
"51143",2005,6
"51145",2005,18
"51147",2005,37
"51149",2005,11
"51153",2005,308
"51155",2005,41
"51157",2005,6
"51159",2005,0
"51161",2005,319
"51163",2005,2
"51165",2005,36
"51167",2005,14
"51169",2005,8
"51171",2005,37
"51173",2005,46
"51175",2005,4
"51177",2005,120
"51179",2005,74
"51181",2005,2
"51183",2005,3
"51185",2005,113
"51187",2005,31
"51191",2005,104
"51193",2005,4
"51195",2005,52
"51197",2005,42
"51199",2005,144
"51510",2005,458
"51515",2005,0
"51520",2005,4
"51530",2005,3
"51540",2005,1082
"51550",2005,489
"51560",2005,NA
"51570",2005,55
"51580",2005,8
"51590",2005,153
"51595",2005,0
"51600",2005,123
"51610",2005,76
"51620",2005,28
"51630",2005,152
"51640",2005,44
"51650",2005,171
"51660",2005,172
"51670",2005,39
"51678",2005,35
"51680",2005,313
"51683",2005,120
"51685",2005,0
"51690",2005,84
"51700",2005,387
"51710",2005,965
"51720",2005,41
"51730",2005,60
"51735",2005,23
"51740",2005,224
"51750",2005,53
"51760",2005,956
"51770",2005,445
"51775",2005,132
"51790",2005,69
"51800",2005,224
"51810",2005,1013
"51820",2005,42
"51830",2005,8
"51840",2005,221
"53001",2005,12
"53003",2005,30
"53005",2005,295
"53007",2005,218
"53009",2005,150
"53011",2005,631
"53013",2005,2
"53015",2005,183
"53017",2005,16
"53019",2005,4
"53021",2005,51
"53023",2005,1
"53025",2005,69
"53027",2005,59
"53029",2005,112
"53031",2005,65
"53033",2005,7882
"53035",2005,445
"53037",2005,37
"53039",2005,21
"53041",2005,86
"53043",2005,6
"53045",2005,33
"53047",2005,48
"53049",2005,12
"53051",2005,8
"53053",2005,1585
"53055",2005,34
"53057",2005,250
"53059",2005,3
"53061",2005,935
"53063",2005,1139
"53065",2005,42
"53067",2005,557
"53069",2005,3
"53071",2005,163
"53073",2005,436
"53075",2005,54
"53077",2005,391
"54001",2005,5
"54003",2005,107
"54005",2005,8
"54007",2005,5
"54009",2005,5
"54011",2005,534
"54013",2005,1
"54015",2005,3
"54017",2005,1
"54019",2005,46
"54021",2005,3
"54023",2005,13
"54025",2005,62
"54027",2005,11
"54029",2005,65
"54031",2005,8
"54033",2005,153
"54035",2005,9
"54037",2005,53
"54039",2005,813
"54041",2005,17
"54043",2005,5
"54045",2005,45
"54047",2005,15
"54049",2005,74
"54051",2005,28
"54053",2005,26
"54055",2005,149
"54057",2005,20
"54059",2005,24
"54061",2005,797
"54063",2005,4
"54065",2005,8
"54067",2005,31
"54069",2005,229
"54071",2005,5
"54073",2005,3
"54075",2005,4
"54077",2005,26
"54079",2005,76
"54081",2005,170
"54083",2005,57
"54085",2005,2
"54087",2005,17
"54089",2005,10
"54091",2005,8
"54093",2005,5
"54095",2005,5
"54097",2005,21
"54099",2005,43
"54101",2005,2
"54103",2005,17
"54105",2005,5
"54107",2005,184
"54109",2005,5
"55001",2005,6
"55003",2005,55
"55005",2005,80
"55007",2005,11
"55009",2005,572
"55011",2005,5
"55013",2005,7
"55015",2005,13
"55017",2005,73
"55019",2005,15
"55021",2005,56
"55023",2005,16
"55025",2005,2428
"55027",2005,97
"55029",2005,44
"55031",2005,33
"55033",2005,30
"55035",2005,384
"55037",2005,2
"55039",2005,162
"55041",2005,5
"55043",2005,36
"55045",2005,54
"55047",2005,23
"55049",2005,18
"55051",2005,4
"55053",2005,25
"55055",2005,63
"55057",2005,22
"55059",2005,202
"55061",2005,10
"55063",2005,530
"55065",2005,8
"55067",2005,20
"55069",2005,28
"55071",2005,132
"55073",2005,318
"55075",2005,63
"55077",2005,4
"55078",2005,3
"55079",2005,3185
"55081",2005,42
"55083",2005,24
"55085",2005,142
"55087",2005,343
"55089",2005,391
"55091",2005,5
"55093",2005,28
"55095",2005,56
"55097",2005,110
"55099",2005,14
"55101",2005,315
"55103",2005,23
"55105",2005,290
"55107",2005,10
"55109",2005,67
"55111",2005,85
"55113",2005,27
"55115",2005,24
"55117",2005,170
"55119",2005,10
"55121",2005,29
"55123",2005,33
"55125",2005,19
"55127",2005,86
"55129",2005,16
"55131",2005,149
"55133",2005,1545
"55135",2005,42
"55137",2005,15
